filename,chroma_stft,chroma_stft_v,chroma_stft_diff,chroma_stft_diff_v,rmse,rmse_v,rmse_diff,rmse_diff_v,spectral_centroid,spectral_centroid_v,spectral_centroid_diff,spectral_centroid_diff_v,spectral_bandwidth,spectral_bandwidth_v,spectral_bandwidth_diff,spectral_bandwidth_diff_v,spectral_contrast,spectral_contrast_v,spectral_contrast_diff,spectral_contrast_diff_v,spectral_flatness,spectral_flatness_v,spectral_flatness_diff,spectral_flatness_diff_v,spectral_rolloff,spectral_rolloff_v,spectral_rolloff_diff,spectral_rolloff_diff_v,zcr,zcr_v,zcr_diff,zcr_diff_v,mfcc1,mfcc1_v,mfcc1_diff,mfcc1_diff_v,mfcc2,mfcc2_v,mfcc2_diff,mfcc2_diff_v,mfcc3,mfcc3_v,mfcc3_diff,mfcc3_diff_v,mfcc4,mfcc4_v,mfcc4_diff,mfcc4_diff_v,mfcc5,mfcc5_v,mfcc5_diff,mfcc5_diff_v,mfcc6,mfcc6_v,mfcc6_diff,mfcc6_diff_v,mfcc7,mfcc7_v,mfcc7_diff,mfcc7_diff_v,mfcc8,mfcc8_v,mfcc8_diff,mfcc8_diff_v,mfcc9,mfcc9_v,mfcc9_diff,mfcc9_diff_v,mfcc10,mfcc10_v,mfcc10_diff,mfcc10_diff_v,mfcc11,mfcc11_v,mfcc11_diff,mfcc11_diff_v,mfcc12,mfcc12_v,mfcc12_diff,mfcc12_diff_v,mfcc13,mfcc13_v,mfcc13_diff,mfcc13_diff_v,mfcc14,mfcc14_v,mfcc14_diff,mfcc14_diff_v,mfcc15,mfcc15_v,mfcc15_diff,mfcc15_diff_v,mfcc16,mfcc16_v,mfcc16_diff,mfcc16_diff_v,mfcc17,mfcc17_v,mfcc17_diff,mfcc17_diff_v,mfcc18,mfcc18_v,mfcc18_diff,mfcc18_diff_v,mfcc19,mfcc19_v,mfcc19_diff,mfcc19_diff_v,mfcc20,mfcc20_v,mfcc20_diff,mfcc20_diff_v,label
hiphop.00075.au,0.451127081,0.311052996,7.97E-05,7.97E-05,0.191717714,0.122472644,-1.04E-05,-1.04E-05,3139.545921,1334.620149,0.620063845,0.620063845,2849.991248,370.0934082,-0.305574771,-0.305574771,17.9373994,5.273296859,-0.005583803,-0.005583803,0.076545186,0.104077302,0.000159637,0.000159637,6335.58669,1831.201743,0.075057641,0.075057641,0.146737208,0.129909813,9.23E-05,9.23E-05,-94.54397912,66.21424019,0.029607344,34.33592281,51.72574066,43.11329556,-0.027553206,20.93517209,17.52658204,28.94960764,-0.035468543,15.06891945,28.90954799,24.35584029,0.002848386,11.44619491,2.06756732,18.95674279,0.00746824,8.748030263,3.728996615,16.70763209,-0.006997252,9.355936164,-1.851502266,15.34091607,-0.000934141,8.085901828,4.371205342,12.97970434,0.000965617,6.974154222,8.787170512,13.8992369,-0.002557382,7.174533038,2.136474835,13.92221426,-0.005170194,6.931278412,-1.378705093,10.61144332,0.010365126,6.097365397,4.691812757,10.24271352,0.005542845,5.563938708,4.079183464,9.930520693,0.007007935,5.683814115,0.016669683,9.089064022,1.74E-05,5.249456938,0.217499588,7.933726068,0.003759112,4.537641036,-0.431812736,7.428737581,-0.005665691,4.724731699,-4.116250607,7.329700783,-0.000114064,4.622363127,-1.104295525,6.886094044,0.002139778,4.28132683,-0.12947842,6.798293939,0.005589264,4.656654371,-2.759866635,6.716648711,0.004358525,4.615469772,hiphop
hiphop.00076.au,0.424674274,0.31271187,-0.000254404,-0.000254404,0.237288997,0.166404784,-2.39E-05,-2.39E-05,2327.52139,1138.21549,1.287393154,1.287393154,2626.492774,609.4971065,0.888007808,0.888007808,17.56526845,4.724888845,-0.002530537,-0.002530537,0.043793097,0.080708317,8.23E-06,8.23E-06,4931.945177,2416.368798,3.686164129,3.686164129,0.09669745,0.090722376,7.87E-05,7.87E-05,-111.3294986,83.98816343,0.087748646,43.59542376,89.95821114,38.0489441,-0.03504293,21.1933132,4.4571892,32.65773405,-0.01759228,16.11608099,14.53229844,19.92824332,-0.007121279,9.831325509,9.933260829,17.65457089,-0.008241596,8.121765872,-9.456439001,17.68566098,-0.039261525,9.069044241,2.884949656,12.4092214,-0.002944988,6.081311317,-0.151119442,13.23396443,-0.024875696,6.571270803,-3.077401741,12.77227083,-0.015127849,7.284154238,3.2645956,10.9455483,-0.014155651,6.304222079,-1.488179763,10.63411379,-0.026776671,5.849752342,1.577135252,9.448405579,-0.006360107,5.214849324,2.406713507,10.74777091,-0.014041506,5.106659292,-1.155579272,8.133724074,-0.012949292,4.737264547,0.885040202,8.612274813,-0.014750766,4.696757631,0.683693175,8.800341586,-0.013767377,4.968331128,-5.153422728,9.199530475,-0.009504384,5.124941095,2.732900633,8.296051499,-0.014426618,5.08198261,2.343470322,7.720422985,-0.001829421,4.965293242,-0.250910041,7.426972722,-0.003270105,4.845149343,hiphop
hiphop.00077.au,0.460817715,0.295480083,0.000102467,0.000102467,0.238586113,0.085057206,9.01E-06,9.01E-06,2986.42086,972.5487872,0.491737204,0.491737204,2899.970776,468.7202048,-0.05708683,-0.05708683,17.10466925,4.578860867,-0.005752221,-0.005752221,0.068816558,0.077816159,-2.60E-05,-2.60E-05,6403.194614,1892.415595,-0.025019214,-0.025019214,0.137662433,0.079401257,-2.69E-05,-2.69E-05,-25.82912586,57.56556105,-0.088979514,35.84800082,70.9403355,33.76290421,-0.034568023,17.78975615,9.545729512,24.99940804,0.021208564,13.31846837,17.47918504,19.97680298,0.027740911,10.45200332,-1.631683716,18.3539934,0.006712257,9.48891132,-0.54656525,16.17992351,0.011911379,7.715012584,0.261462467,13.04456747,0.015107492,7.429250177,-4.642849779,10.87900516,0.018004112,6.926391102,-0.584515393,10.79591451,0.016178861,6.307895358,-3.085220201,10.20634585,0.028502312,5.890969497,-2.404871308,12.04661668,0.011296505,6.296689124,0.387438103,9.073848382,0.006847781,5.481575495,-2.156035994,8.846475661,0.008840805,5.485403632,-0.343469852,8.700873231,0.007254634,5.297754707,-2.377401178,8.641839807,0.004916772,5.596564009,1.935799832,8.401137142,0.011748748,5.311185574,1.314051516,8.255544512,0.004360881,5.113025935,-1.278142578,8.126121466,-0.000602459,4.900821018,-2.017606882,9.171925316,-0.000273436,5.032381971,-0.198315641,7.790377745,0.013806425,4.853599229,hiphop
hiphop.00078.au,0.424674274,0.31271187,-0.000254404,-0.000254404,0.237288997,0.166404784,-2.39E-05,-2.39E-05,2327.52139,1138.21549,1.287393154,1.287393154,2626.492774,609.4971065,0.888007808,0.888007808,17.56526845,4.724888845,-0.002530537,-0.002530537,0.043793097,0.080708317,8.23E-06,8.23E-06,4931.945177,2416.368798,3.686164129,3.686164129,0.09669745,0.090722376,7.87E-05,7.87E-05,-111.3294986,83.98816343,0.087748646,43.59542376,89.95821114,38.0489441,-0.03504293,21.1933132,4.4571892,32.65773405,-0.01759228,16.11608099,14.53229844,19.92824332,-0.007121279,9.831325509,9.933260829,17.65457089,-0.008241596,8.121765872,-9.456439001,17.68566098,-0.039261525,9.069044241,2.884949656,12.4092214,-0.002944988,6.081311317,-0.151119442,13.23396443,-0.024875696,6.571270803,-3.077401741,12.77227083,-0.015127849,7.284154238,3.2645956,10.9455483,-0.014155651,6.304222079,-1.488179763,10.63411379,-0.026776671,5.849752342,1.577135252,9.448405579,-0.006360107,5.214849324,2.406713507,10.74777091,-0.014041506,5.106659292,-1.155579272,8.133724074,-0.012949292,4.737264547,0.885040202,8.612274813,-0.014750766,4.696757631,0.683693175,8.800341586,-0.013767377,4.968331128,-5.153422728,9.199530475,-0.009504384,5.124941095,2.732900633,8.296051499,-0.014426618,5.08198261,2.343470322,7.720422985,-0.001829421,4.965293242,-0.250910041,7.426972722,-0.003270105,4.845149343,hiphop
hiphop.00079.au,0.427333051,0.302496778,0.000172748,0.000172748,0.154742494,0.068769678,0.000151197,0.000151197,3212.96301,1188.045876,-1.283337014,-1.283337014,2834.036307,576.1948245,-1.24158951,-1.24158951,17.30017807,4.863271482,-0.001902736,-0.001902736,0.084963031,0.093015403,-1.14E-05,-1.14E-05,6312.886827,2322.680935,-4.503458438,-4.503458438,0.17240183,0.099053794,-2.19E-05,-2.19E-05,-79.7209049,92.18548369,0.144115304,43.51002832,62.27737001,38.60299665,0.025800397,21.51414732,-5.107115757,30.6311949,-0.058697677,18.60084595,18.23061499,23.50622283,0.006002064,12.16896168,12.86354187,17.31555866,0.003445345,9.225410447,-14.11319572,19.88643045,0.013022619,11.21676459,4.912564905,15.12292996,0.00054379,8.535478171,1.675097245,14.72181632,0.007479837,8.740972726,-5.780427109,12.05879993,0.019435464,7.7921874,0.815091214,11.73941531,0.019221565,6.909336239,-3.806699683,9.992798601,0.009514734,6.320608846,2.012610015,9.164004305,0.012432369,6.025068618,3.415148006,9.110725279,0.014441501,6.505831739,-2.872285004,8.898244336,0.024852324,6.120857074,1.264598535,8.105968894,0.01183331,5.438127053,1.752274267,8.148179875,-0.004690501,5.274928658,-2.273006864,8.009476468,-0.000793359,5.349947259,-1.036506356,8.859541681,0.011557903,5.774241961,-4.611042483,7.835150843,-0.004094695,5.725566754,-2.82424296,7.441154928,-0.011428224,5.326591335,hiphop
hiphop.00080.au,0.403660279,0.312401608,-3.33E-05,-3.33E-05,0.141418815,0.025482977,-2.12E-05,-2.12E-05,3377.411291,905.516517,0.354673273,0.354673273,2996.52279,369.2043643,0.530901651,0.530901651,17.11429938,4.593238564,-0.005854451,-0.005854451,0.079035886,0.076532975,2.50E-05,2.50E-05,6892.574988,1500.026945,1.484473337,1.484473337,0.155000952,0.085212521,2.72E-05,2.72E-05,-63.98141328,42.48278399,-0.022390693,31.78775508,50.79312144,25.72981359,0.004490109,17.134426,6.59587755,22.13614947,0.042266633,13.7283608,27.82878697,15.97698579,0.021882608,9.683332674,6.637578575,13.77735453,0.026735972,8.356324109,0.30038609,11.44047951,-0.007903354,8.029067811,2.820642709,10.89230542,-0.00881237,6.733316906,3.211593033,9.867022876,0.008023731,6.289091597,0.164084785,10.70071972,0.004934614,6.278459037,0.617221718,8.678650884,-0.003416681,5.946741973,0.107249061,8.42251291,-0.008645972,5.677024294,-5.056303721,8.20620546,-0.001635005,5.392120399,2.667539852,8.771959507,0.005274307,5.567993323,-1.636550701,7.947818007,0.002950871,5.005329804,3.106683935,7.883004982,-0.005112637,5.059381842,5.159598214,7.787232542,-0.009050052,5.711230435,-0.829841793,8.618809293,-0.00105856,5.661343722,4.849281655,7.284781555,0.004621139,5.158427349,0.241880708,6.378606056,0.016449162,4.498248608,-4.855887607,7.147324153,0.011432574,4.858178308,hiphop
hiphop.00081.au,0.520393543,0.293455723,2.73E-05,2.73E-05,0.086490385,0.058545176,-0.000207209,-0.000207209,1469.35654,595.4134285,0.979894182,0.979894182,1954.486612,424.7274839,0.115463415,0.115463415,19.46713389,8.095359614,-0.004527271,-0.004527271,0.003340495,0.004606828,7.33E-06,7.33E-06,3277.030184,1626.176844,1.609569405,1.609569405,0.051779732,0.034065577,5.67E-05,5.67E-05,-216.0428862,70.86766539,-0.020883381,34.53945044,122.5626571,23.07522395,-0.03607847,12.76337152,0.934633148,27.7183307,-0.065991812,12.12137774,39.35991892,17.61270929,-0.005983787,7.582512918,9.284765861,15.91249252,0.000251271,8.389569135,26.04735175,12.64039015,0.0008166,6.772203896,-4.031693936,13.13565992,-0.00337824,7.339849148,18.25620664,10.47702199,-0.009460182,5.713022174,-6.513795958,9.891838867,-0.007779534,6.147514299,13.91320625,9.516042454,-0.015853272,5.190065121,-3.074017138,9.09587799,0.006018939,5.362724908,8.878161016,7.155678472,0.001207911,4.504810237,-4.359250024,7.629611161,0.006814732,4.452543643,4.693550061,6.775304165,0.001457719,4.31817837,-0.106365624,7.578646153,0.005729346,4.733953035,0.912191312,5.745055014,0.002039777,3.856812163,-1.921141312,6.072160033,0.015821539,3.91864192,-1.778487519,6.377227707,0.009710292,3.967005525,1.160831597,7.114375607,0.018043182,3.983356609,-4.024864104,6.397364331,-0.000136943,4.071745545,hiphop
hiphop.00082.au,0.503554766,0.288443635,0.000152155,0.000152155,0.102339625,0.046164375,-5.62E-05,-5.62E-05,2290.302465,618.4590042,1.228259996,1.228259996,2182.028104,242.9961582,-0.263057167,-0.263057167,19.58894891,9.009276532,-0.006013442,-0.006013442,0.013049049,0.014720097,6.24E-05,6.24E-05,4819.987521,940.4636134,1.034127493,1.034127493,0.113229474,0.069688623,0.000133133,0.000133133,-122.7665585,30.96736369,0.02032532,19.3492805,95.03741093,22.55705104,-0.038175174,12.56419111,-29.34172855,17.02679818,-0.051093156,9.113958962,46.77182347,10.98331754,0.003099804,6.206516276,-15.97807477,11.42482096,-0.025590643,5.926581662,27.10443886,9.455798344,0.002041173,6.037634588,-13.09829718,11.1350735,-0.032308072,5.729275663,20.24225172,9.738810032,0.000658825,5.591928966,-5.375996238,9.079456881,-0.020298349,5.417516883,15.44844056,7.592982669,0.008806796,4.653951596,-6.895761454,8.276658846,-0.018817636,5.211567575,15.64235742,7.616880091,0.00551978,5.265939537,-6.696302371,7.557077273,-0.00287702,4.715811552,8.275930115,7.263825257,0.001521858,4.52344644,-0.745034257,6.984107752,-0.009051754,4.736358069,9.416045297,6.158131525,-0.002311565,4.323053427,1.266227363,8.000510289,-0.006043652,4.967160142,1.67326183,7.450139294,0.003821517,4.297527005,0.488481781,6.505036717,0.005793195,4.319998471,1.613337849,6.75924571,0.005441709,4.550042306,hiphop
hiphop.00083.au,0.447838113,0.292158471,-0.00023956,-0.00023956,0.110683195,0.052057184,-2.79E-05,-2.79E-05,2368.060996,559.9443686,0.013245253,0.013245253,2303.364361,260.2749353,-0.206490576,-0.206490576,20.70417218,9.244923244,-0.001519224,-0.001519224,0.011663727,0.012224375,-4.43E-07,-4.43E-07,5017.777992,1028.010637,0.133435806,0.133435806,0.110850048,0.05949678,2.76E-05,2.76E-05,-121.9920093,43.03879838,0.063187722,27.61257981,89.59092468,19.9537131,0.009385699,12.41209103,-25.75362936,18.56248907,-0.022809191,9.881223688,40.97933609,15.45797541,-0.02361025,8.261053078,-4.278447553,13.53785266,-0.036027223,7.184815103,27.57850161,11.86908472,-0.004271758,6.398860301,-15.56487348,12.73319567,-0.018517201,6.381364433,22.41074971,10.52180658,-0.003845788,6.206141354,-10.84344549,8.796246414,0.00956171,5.369063559,19.8178327,9.687197005,0.000300248,5.412860817,-8.639118048,8.832423506,-0.01014238,5.485975678,19.10301878,8.702767682,-0.004421796,5.704998669,-8.470042472,7.868982773,-9.85E-05,5.171459595,9.434950886,8.177960932,0.005508513,5.060868007,-3.402675666,7.904058906,0.010294043,5.085990749,0.9821014,8.100733144,-0.004969356,4.883077996,-5.651376749,8.378162179,0.004390803,4.85769972,2.013046945,7.951860678,0.006431469,4.910449496,-4.32029054,8.180027881,0.00040928,5.215613525,1.888426953,8.139984505,0.00470122,5.219202681,hiphop
hiphop.00084.au,0.513344998,0.288731469,-6.85E-05,-6.85E-05,0.065909512,0.044801917,-7.32E-06,-7.32E-06,2044.343697,767.9235424,-0.165782857,-0.165782857,1933.744823,374.5100558,-0.227860128,-0.227860128,19.1961318,8.472939152,-0.005358807,-0.005358807,0.008689231,0.012582809,-3.85E-07,-3.85E-07,4074.867027,1371.911815,-0.767255882,-0.767255882,0.105148646,0.070757228,0,0,-214.2878639,64.96928756,-0.030357704,35.90419095,100.3126329,40.49359881,0.015429598,19.95822416,-33.45451724,25.1691454,-0.017999202,15.12554186,47.25671004,23.73877087,0.007206629,10.80281956,-8.954818702,19.42296423,0.030641709,9.08333967,12.98281454,18.59450849,0.028744157,10.0971704,-17.32346542,15.18702415,0.006657129,8.251234056,11.06653601,13.30721308,0.001607484,7.506983444,-11.72098669,13.01793817,-0.005369944,6.811599177,8.807280385,11.10980258,-0.004195967,6.292445277,-7.83161373,10.01843191,-0.003790493,5.927279799,6.264831657,9.319562657,-0.005910848,5.655073176,-0.096816017,9.943143513,-0.003050711,5.455479159,4.89697989,8.219525313,-3.67E-05,4.951227502,1.201302697,7.920318817,-0.014987372,5.014485675,3.783250827,7.013764252,-0.011320868,4.530567871,1.474665525,7.531060323,-0.012098225,4.507441914,3.486084692,6.908425427,-0.016261469,4.45070623,0.656598895,6.679660193,-0.003601708,4.277755651,4.151621157,6.532433621,-0.011057563,4.078000541,hiphop
hiphop.00085.au,0.476818872,0.29706205,-0.000291002,-0.000291002,0.10625755,0.044114325,-1.38E-05,-1.38E-05,2607.854168,552.1683989,-0.050794698,-0.050794698,2392.241762,233.505596,-0.174559149,-0.174559149,20.53094389,9.868317829,-0.005350195,-0.005350195,0.014318636,0.014826735,-1.49E-05,-1.49E-05,5535.291529,804.8699409,-0.11675633,-0.11675633,0.127239971,0.068485806,1.17E-05,1.17E-05,-114.2682697,39.88646676,-0.060603165,21.65311164,80.85893971,19.14909961,0.002510799,10.97661673,-18.17188431,19.83138477,-0.01169334,10.47587518,50.66043911,14.01759173,0.005400527,7.747410815,-14.92353938,14.04474793,0.000852891,7.01032644,29.25938316,9.324298022,-0.002238409,5.525914261,-20.04514495,9.938322192,-0.030792326,5.344459336,18.5802249,9.010962326,-0.006113137,5.196386292,-17.6841812,8.187085562,0.00749548,4.971110559,16.66579606,7.685291002,0.014919077,4.675027941,-11.41150803,7.549447411,-0.015587585,4.95110278,16.29503216,7.668933196,-0.00146831,4.780897631,-4.46684356,7.941423586,0.007853399,5.107393082,10.56207925,7.243691993,-0.015464393,4.452905985,-4.064172242,6.796402115,-0.007086586,4.547705315,9.142532685,6.207867008,-0.002936296,4.292176829,-2.844851736,7.361043993,-0.00108964,4.829147809,0.632539307,8.067987761,-0.002824445,4.863573764,-1.99420926,7.318928451,-0.004434616,5.095180239,0.571083608,8.588922408,-0.012505241,5.386663289,hiphop
hiphop.00086.au,0.479837374,0.300481692,0.0002062,0.0002062,0.079058334,0.042458083,8.98E-05,8.98E-05,2083.376057,666.0796737,-0.283417867,-0.283417867,2197.949781,330.0738297,0.234758878,0.234758878,20.13731537,8.546752223,-0.004913732,-0.004913732,0.006656031,0.009985543,-3.88E-06,-3.88E-06,4478.764584,1324.975239,0.200153708,0.200153708,0.079867998,0.054212003,-2.34E-05,-2.34E-05,-198.9488161,56.5691809,0.078769057,31.37278926,92.61696749,27.20048796,-0.010678355,14.28392418,-19.53916998,19.55594953,0.01142705,10.77564737,39.54058533,19.69662713,0.020025158,9.694336204,-0.648181279,17.19541232,0.015400872,8.269604851,33.58907836,12.9515366,0.010099735,7.022045917,-6.468013222,11.33615079,0.003275575,6.023827641,27.52021277,10.39265147,0.038022742,5.577734284,-2.415470446,9.603736561,0.026948187,5.591219401,14.99661326,10.9146937,0.019424921,5.584148355,-2.98150976,10.41520427,-0.014803916,6.17183099,14.90901953,9.799818535,-0.001847337,4.864900229,-3.388687881,9.315356779,0.00940611,5.299349082,9.280519795,8.057704997,0.012710933,4.895376401,0.834650815,8.538135566,-0.005646846,5.640651434,8.284932022,7.506999157,0.003375711,4.67500488,-0.585387015,7.863766402,0.005525914,4.821776668,-1.612023296,7.984495762,0.013256589,4.290966502,1.257511096,6.782925126,-0.007134394,4.38640853,3.053184961,7.586634228,-0.00950178,4.397109819,hiphop
hiphop.00087.au,0.583688869,0.267434004,7.42E-05,7.42E-05,0.108064324,0.052342981,3.74E-05,3.74E-05,2472.415473,714.4125179,0.877813491,0.877813491,2499.721166,248.330351,0.215606605,0.215606605,19.18084313,9.4885577,-0.006718912,-0.006718912,0.01529708,0.020570787,5.21E-05,5.21E-05,5508.975021,1060.302346,1.334358056,1.334358056,0.087693347,0.074549558,7.15E-05,7.15E-05,-168.3208019,53.21225699,0.13144066,42.2424442,70.93737452,16.54494308,-0.008616194,12.22534846,-3.03777464,19.967159,0.010896952,11.87569269,54.82695343,11.12534337,-0.012276769,6.041574216,-12.10215138,12.73426312,-0.029451123,5.933770241,30.51620171,11.4590755,-0.012965167,6.320347467,-1.518994629,12.99354855,-0.022229383,8.340746684,28.84392856,9.621836423,-0.014348666,5.213945832,-8.923269952,10.51364483,-0.021002785,6.530923956,18.76172908,7.158694973,-0.00993903,4.471307457,-6.598135018,8.993771519,-0.023801273,5.795281736,14.60179217,6.343078911,-0.009338048,4.235983059,-3.575446729,6.96216159,-0.007805195,5.448714901,14.19049815,5.347483869,0.006363532,4.283858129,-3.96329643,7.000678697,-0.010535269,5.86492374,6.92992405,5.345338824,0.001143333,4.151591903,-4.170114558,6.129609132,-0.01166438,5.04620227,5.869606686,5.087262128,-0.008585568,3.8441531,-1.510966594,7.357869867,-0.01721757,5.83449482,1.283549126,5.740748338,-0.004846722,4.022475396,hiphop
hiphop.00088.au,0.459881681,0.292553072,0.000292993,0.000292993,0.118608974,0.041899685,1.84E-05,1.84E-05,2695.094568,524.6387927,0.442079495,0.442079495,2389.362733,222.5044471,0.141913556,0.141913556,20.70116952,10.18738232,-0.00467048,-0.00467048,0.016200682,0.012966699,1.50E-05,1.50E-05,5600.357802,833.2094093,0.700537979,0.700537979,0.14991217,0.056044751,6.54E-05,6.54E-05,-89.84167421,44.76601748,0.054299031,23.0578866,79.75463422,19.00318381,-0.015601275,10.92979011,-25.73713149,20.61831137,-0.001503925,10.12515012,47.72235311,15.07877357,0.007870559,7.532515843,-10.01907493,13.82073637,0.003740818,6.705566903,31.55398876,13.26829692,0.010131104,6.125844698,-22.19353642,10.52670544,-0.021908403,5.205173879,26.65729086,10.38013847,-0.000149872,5.703443075,-10.97657422,9.492177119,-0.000199638,5.663656112,18.82571388,9.331324201,0.005901243,5.206869071,-15.5582261,7.432433205,-0.006416796,4.50499261,14.41696779,8.562807798,0.010242873,4.761800467,-10.038825,7.839659857,-0.002005517,4.992679045,8.898392967,7.865131884,0.015592167,4.406436667,-8.9383512,7.120162969,-0.001278042,4.703878472,7.23733072,7.853362686,0.009656672,4.612731842,-5.011515908,7.25426266,0.003955596,4.698433567,3.135593711,8.056295917,0.009126786,4.616321595,-4.735158145,6.747343942,-0.0004758,4.734213963,-1.581797742,7.604383405,0.003737173,4.774127291,hiphop
hiphop.00089.au,0.498329157,0.295060611,0.000384663,0.000384663,0.120762311,0.044225752,-2.64E-05,-2.64E-05,2670.129923,581.6767989,0.451349818,0.451349818,2396.858746,265.9367166,-0.066210998,-0.066210998,20.77586591,9.801295109,-0.003974689,-0.003974689,0.016490346,0.018490333,1.91E-06,1.91E-06,5527.033245,967.6003629,0.433666368,0.433666368,0.117624005,0.058755909,1.59E-05,1.59E-05,-103.0965131,41.34292104,-0.017283713,29.24018136,74.08635305,19.91251751,-0.021255558,14.30980805,-22.41477856,17.71784153,-0.036120918,12.39076864,51.58762078,11.66559432,0.024264776,7.36045493,-7.069982247,11.91091316,0.002131635,6.909025264,32.65392824,8.522030601,0.030728449,5.183211905,-14.98728903,8.216584635,0.003429075,5.219578791,19.62336577,7.98562838,0.018055309,5.386624526,-7.063003178,7.78969214,-0.008313758,5.630140165,22.25913608,6.743390789,0.0112406,5.220285476,-7.318286852,7.74460368,-0.014886851,5.48102431,17.60795957,6.716792178,-0.009353326,4.662576389,-0.039572376,8.071605562,-0.002231721,5.673019943,14.71219828,6.465377994,0.013900798,4.774003183,-4.238616885,6.542080709,0.007276818,4.731306696,10.66235865,6.362228245,-0.004099506,4.373808786,-6.334352732,7.269299283,0.006135043,4.852833732,1.031471871,6.862298923,0.015107885,4.626727481,-1.831420424,7.185238239,0.003077149,5.131401029,5.550147906,8.174160057,0.012756206,4.954400096,hiphop
hiphop.00090.au,0.482362213,0.293691742,0.000102545,0.000102545,0.109170191,0.042297315,4.72E-05,4.72E-05,2273.117404,471.7419429,-0.655309541,-0.655309541,2327.435945,228.6874941,-0.313185937,-0.313185937,20.26387826,9.385054338,-0.002014549,-0.002014549,0.011508394,0.010590817,-8.84E-06,-8.84E-06,4965.353309,975.8124083,-0.89235195,-0.89235195,0.104501636,0.047921953,-2.27E-06,-2.27E-06,-109.4831023,30.77297873,-0.016238133,19.93082066,97.36884416,15.75674298,0.035736468,10.33734194,-20.61980044,14.96981884,0.000577325,9.400068507,37.35060626,11.35886102,0.010837167,6.920118228,-3.117823739,11.08365576,0.010363929,5.985824433,28.59670551,8.8711511,0.01064224,5.167951465,-14.16072551,11.42103709,-0.030284305,6.322525901,23.84776798,8.567854414,0.002342312,5.731285903,-8.729230237,8.889547568,-0.007945871,5.753100796,19.88289427,7.745444352,0.012160556,4.972427314,-11.28742728,7.695120726,-0.013683336,4.884766736,17.93587931,7.140971669,0.000802404,4.707021334,-3.473744769,7.049104771,0.007297704,5.042535239,8.216418625,6.809430427,0.024169162,4.547136308,-8.94720274,6.751427136,-0.019808651,4.596597973,9.263090928,6.284951287,-4.50E-05,4.575487139,-4.987154476,7.242036044,-0.007623123,4.680946302,1.839395173,7.889291336,-0.000920584,4.487631339,-2.245396923,7.509727944,0.003344033,4.772149818,0.677535247,7.549060221,-0.002770675,5.118159088,hiphop
hiphop.00091.au,0.533896217,0.271358351,-0.000101908,-0.000101908,0.113587834,0.043355893,9.72E-05,9.72E-05,2628.878118,510.6664829,-0.015060333,-0.015060333,2350.976457,227.6958144,-0.026214627,-0.026214627,19.98642456,9.92314725,-0.004687616,-0.004687616,0.013512089,0.011569353,1.28E-06,1.28E-06,5411.67561,801.7722777,-0.091737116,-0.091737116,0.138555096,0.064324331,2.08E-05,2.08E-05,-105.5407572,45.45545677,0.183875716,24.00681654,76.68299202,18.50608411,0.017761669,10.5364365,-24.77665541,20.01359274,0.004894994,10.50931716,55.20137351,14.18195613,0.034818137,7.885413135,-8.261600602,14.80280319,-0.022289088,7.065396851,28.9013912,11.29589728,0.026352142,5.857398156,-15.75131565,11.99444391,0.007933988,6.154745744,26.30435184,10.34352741,0.027625905,5.456615119,-8.496884535,9.73767473,0.012595478,5.747211223,20.45593508,9.03573747,-0.002573602,5.172630285,-8.152411884,9.348786665,-0.00684404,5.547687962,13.92665343,8.918948311,-0.008304108,4.932942998,-6.56638583,8.355381413,-0.007336,5.177650367,9.873671937,7.290926177,0.021963034,4.585573415,-4.860687947,8.740819257,-0.002799161,5.696155076,5.880574515,7.627159431,0.001998861,4.877194228,-1.948558641,8.397261886,0.016897967,5.395953909,3.965695309,7.093641671,0.007585277,4.768814128,-3.605797429,7.87720396,-0.010510278,5.270448148,-2.287747965,8.216799914,-0.003320084,4.914670866,hiphop
hiphop.00092.au,0.477847434,0.286330032,0.000269253,0.000269253,0.122609854,0.039846558,8.27E-05,8.27E-05,2330.757597,526.140733,-0.525000416,-0.525000416,2664.164467,264.6817866,0.003201049,0.003201049,20.89179704,9.480852451,-0.001451607,-0.001451607,0.007286222,0.007417374,-4.89E-06,-4.89E-06,5837.356369,1076.332963,-0.975749328,-0.975749328,0.072639017,0.039131077,-2.61E-05,-2.61E-05,-144.9622664,43.79037512,-0.048475938,28.55426125,84.06387993,16.75843923,-0.006746714,10.61694273,10.84768026,21.11074509,0.01978338,11.51541437,43.60102399,13.64491242,0.02150501,7.706533573,6.280574583,18.86437626,0.040661304,8.031796786,36.12971546,10.89589344,0.020160569,5.718692752,-14.66275044,11.46734969,0.003994483,6.273063098,26.80501301,10.57772115,0.012809313,6.148520082,-10.33491199,8.850493482,0.007453526,5.386313294,24.70152344,8.746249509,0.013816354,5.070438422,-8.721001922,8.127578553,-0.002750709,4.960759894,18.79438394,7.466291696,-0.014376839,4.723859966,-4.396452714,9.775235405,-0.004801494,5.494392707,9.879789124,8.161624223,0.008554066,4.828476797,-8.134626896,7.229693812,0.005844455,4.658963613,8.819220728,7.145537,-0.001168664,4.369933949,-7.887214063,7.02230399,0.013267717,4.70589255,2.873434423,8.204376417,0.007703569,5.079275669,-4.346430491,7.193937728,0.008119328,4.638084328,-1.116335983,7.171863277,0.009946346,4.651909825,hiphop
