filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
country.00008.au,0.35537469846086417,0.2743224501609802,2505.93306934587,2573.3741432487495,5478.441872611504,0.10473972946497678,-19.693967350546497,76.68039543265168,-4.850458639290088,32.249921931628336,7.6654637782975215,17.226376162944653,-1.4676877616604016,9.14371233420968,2.716980587018659,9.11565416371991,-2.695094491540099,7.510435546835912,0.33823724844982445,4.932066481378574,2.7990123555905253,1.8910864987654823,2.456873764419618,6.4038323722018,-3.33397824810495,6.320505726520373,country
country.00018.au,0.37008215102774383,0.09680496901273727,2068.584799464558,2369.969616470769,4097.616888937935,0.09561053296729877,-131.11658994071712,103.00218364337805,-11.528307691418565,17.744703853578354,16.96662633308694,4.438034283682286,1.297967707397391,3.419772559073665,-1.498061075432188,1.618014351750203,-7.9825934720712475,-0.8242493494170893,-8.876350081691934,-3.8407680693424977,-4.4850172983965155,-8.935818443257121,-6.376889198575309,-1.5082675472275169,-5.407336263005418,-8.041374320832555,country
country.00049.au,0.3236346527753705,0.14364281296730042,1600.2315779968376,1826.4443577809502,3007.031816889996,0.07581624600909442,-109.96021769653798,134.7539822867653,-24.025135025553325,19.39399857073821,-4.4065401034698315,-4.809254540748969,-7.805348794782618,-0.4018669444629932,-5.421153932587846,-2.9549744205523494,0.7856543859649939,-4.7664526438762875,-0.16743453198072095,-1.6948489391245949,-2.4081409258453546,-1.9599921213598492,-6.936617425681621,-4.067777398128989,-1.948001350147116,-5.786310435405324,country
country.00095.au,0.3287104614257555,0.17538295686244965,1555.9459692978273,1761.610245350576,3218.172206819611,0.0672293742743808,-124.81065997300172,127.3786809656459,-23.377620552657564,47.36259575780201,0.5675997336471374,15.990088686764427,-9.954063670672195,16.17915437152203,-16.727515707618398,6.783773646219074,-8.187508527432554,3.202978803922111,-1.5916321256839727,-2.152463177615235,-3.5215633880069963,2.209645147678211,-1.407158861116743,-1.691463249018606,-1.0271754940459867,-2.6280841057787536,country
country.00037.au,0.37400605982270935,0.07208657264709473,2069.148285261862,2437.8218301428337,4234.291062487906,0.08500288735971362,-173.41985740021155,105.05211044167729,1.1578061196669451,24.119840101671024,22.127619452983225,2.542922255479467,-1.57748859221945,0.17900333209275163,-5.322886604890475,3.811747883803957,-4.52648794580877,-4.583432340025642,-1.5601018340974322,-2.2549190998412882,-3.8576527805539125,-6.457826294986837,-7.4626898291238275,-5.527275709025931,-2.189267105702096,-2.453602367510442,country
country.00066.au,0.32070465034869255,0.13648809492588043,1701.1041578688485,1709.061689925427,3242.2387279593167,0.09886750495839783,-102.48314678847748,135.72238394513602,-46.89342236136585,32.745639981712806,-11.155919980944272,23.464547552512343,-9.766566161296122,16.899490826027666,-11.68223078262938,13.207576854600442,-7.1811330920027325,4.735460940830062,-8.199781326316161,2.6094354184024726,-2.986782575843266,6.804161221508725,-2.0779424389088565,3.291827319034551,0.28559479250648856,-4.219649617421073,country
country.00052.au,0.32867802434484517,0.0695340633392334,1115.674937894122,1662.7807764030233,2347.919135787539,0.03547446425116099,-265.2565025762695,138.8695069649935,6.137074069790936,47.5018051154777,-2.402587319908129,21.041571170592302,4.082595998708533,17.656969533748864,-12.033454952449363,15.490262559432074,-1.1395506742296517,7.888209172784259,0.497577472617843,-0.22972276219483623,-3.8698729189551972,4.0648969408948625,-3.1058754333847696,3.004895549565995,-1.3993804257328093,-1.4970604432874282,country
country.00003.au,0.3768944388328108,0.20436358451843262,2174.0338689308455,2280.8886059792026,4347.882042285459,0.1025643835864938,-57.73647385647509,95.77021530843577,-10.117164593443151,40.98030440438223,13.977518365417733,-0.9865093159064364,-0.18344284431926602,7.431218350618268,-3.6269541753503454,9.549538339412248,-2.939942171559587,2.432668732663504,1.9963663179848168,-1.2855812944956304,1.3564092466568587,4.421022323211237,-6.525969873296208,-0.03470069003009592,-1.4140510467206806,-3.078824984725766,country
country.00013.au,0.3680926593057411,0.08004570752382278,2812.3460731373007,2842.0528979361193,6062.663339904218,0.12956497617550308,-126.16003687784307,77.63674942748199,3.1653140536321662,19.953509726716128,10.834791209223493,0.727842061240287,5.216033039175169,-0.4991002476260002,-1.0022676476917396,5.391962959141302,-3.7306882688761864,-3.5006062858569593,-5.332055034108599,0.2888266349820165,-2.009676820310803,0.8336688534990527,0.3264558086426495,-1.1202766631706536,-4.394539175318198,-2.610648019189146,country
country.00042.au,0.39158407014384194,0.11773528158664703,2386.7719611362613,2715.987266198682,5389.467410627903,0.08702592879256967,-101.26523107816784,84.13318910959536,7.7514346877599625,30.388510858573138,13.860924894350589,11.640005038348017,-0.10602144439605621,-4.936935765879657,-2.371731426311727,-1.9761211295236987,-8.18815874760337,2.8274072947463154,0.5484849286202428,-6.791107644136196,-4.301821328426481,-4.5665214412022594,-9.840854443565053,-5.68679875251857,-10.405966945015795,-7.513390616536791,country
country.00076.au,0.2973322128524622,0.12838450074195862,1321.6790674106803,1409.5866761543348,2590.392669583253,0.0665252968991873,-183.93302447677405,159.8064433442567,-23.158837586755613,43.042244590284035,-9.447458463782644,8.819706311804747,-1.6358226300552954,4.336582930235081,-13.358882085792295,0.8269276141006928,-13.963810484560303,1.434748709436271,-7.383808345085543,0.6049460003210118,-3.383083217864597,-3.5833240636456725,-9.062474578754792,-3.1593652660305054,-4.068543945851505,-7.052487958188666,country
country.00027.au,0.39182164350821025,0.11663180589675903,2012.1713342776313,2140.5550523635156,3908.2513673386707,0.0973951026751161,-100.70606738946648,106.9710258765818,-27.177935464405802,29.09414825693337,5.04476881186332,-5.424289572359574,3.2489396300119777,-5.164897019326278,-5.106523278554251,-0.8092648833482858,-3.8302458620129043,-2.712964739232502,-6.647001286135644,-4.666949171752632,-5.697684539651117,-5.990891939283612,-10.220709285980012,-10.534969849024861,-5.729180971022996,-7.295534252640438,country
country.00085.au,0.3379348874894182,0.13548025488853455,1596.183593352356,1853.2730535171286,3291.438430455447,0.06926526521381579,-146.01796975473243,124.64346864845558,-17.91716046152835,49.22839850665006,-0.17518332258571767,22.791276101826732,-7.174210083510482,16.74168270651277,-9.728214482115998,15.440064645200417,-7.62041121414475,10.917320966035774,-3.4460464914409954,5.420884239361727,-4.938008031397173,5.116789677373791,-8.052085110925873,2.6385615972607543,-1.848042951602254,-3.414517692956854,country
country.00007.au,0.42153841477720505,0.24419903755187988,2898.717713090442,2878.9814413851964,6399.852967631337,0.11293582502902477,-20.775873687607913,64.90670734457984,6.7711461693922805,26.363337887885596,11.670751911966727,13.1856742303178,-1.9849304075669214,8.575972998389707,0.47335803153906586,7.4460626874911675,-0.4083004180057469,6.953745489958465,3.6621055476372435,2.028829490299709,0.6481365125230014,4.3837126787754,-2.807132416049809,2.9762822462902307,-1.8350089140051733,-2.3656882342909005,country
country.00056.au,0.3192344270573219,0.13624882698059082,1468.6863713146208,1960.783702523054,3212.9222385654507,0.054941088791602165,-164.76742390871695,123.41419707535015,4.243193566639399,48.78227255738286,-5.142331675036854,22.83590476001946,-7.802018432195149,19.290888494325795,-11.01332633444883,21.254940360536803,-9.736805532269734,5.147073167032984,-6.144904363143304,5.406200380999115,-9.922880868630411,3.9105878097244657,-7.329804713312095,1.3916001677078154,-8.836170477563574,-3.7360140793596024,country
country.00091.au,0.35326645829210873,0.0894816517829895,1563.3747605929323,1779.1625140927972,3233.8971117332626,0.06475622218459752,-193.77113394238444,125.5636096982173,-20.925618450559774,46.35156946839437,-2.6907279802032606,12.83355515450706,-6.609414206694926,10.736225721688859,-10.896190453586984,6.124628951919613,-9.437888992338115,5.174320497841589,-3.6556630229182745,0.3271661287513655,-8.020235575526,0.39574150998923935,-6.529124364575199,1.1838314811705792,0.7192137058650792,-5.208402680460146,country
country.00062.au,0.39051528650843353,0.13019998371601105,2166.904720091283,2277.6589051936517,4794.562674602119,0.10237579818111456,-94.06793630452302,109.17403264631912,-11.850890278250215,41.57426835578288,-19.475473455026272,23.83776826243919,-19.938168771034512,20.3771176546762,-17.286318548728854,16.587240897733178,-10.201911114443035,9.394011493725268,-10.053679281937326,7.809274850959786,-15.093607711411181,3.2781232426988693,-10.468108191565397,7.546441105442389,-5.552295957284294,2.2343531925694027,country
country.00033.au,0.31677995365132805,0.10457535833120346,2456.5320221764173,2387.530598072175,4914.653615095298,0.12361565462945047,-133.30862508957085,78.98608478030629,-5.650947569495553,35.52377737434943,-7.540559371677344,7.93594041947627,2.7356723238085854,0.4034092229658514,-1.1246997035529092,-1.104465409762008,-7.845775725676472,-1.1717137400908642,-4.8167527983727085,-3.1428308815148016,-5.0463490687962365,-1.0918308283968496,-0.9580687620883259,-2.4493970633425666,1.1619443245333547,-1.8350979505602711,country
country.00023.au,0.30542179460414454,0.03887289762496948,1495.431718045999,2331.783937410789,3052.5315417593847,0.03548126693111455,-353.2290866161396,110.66047169195441,32.803388704736086,24.192179098451437,18.770220455056737,5.928615139403811,-1.7623455683203824,3.887332578040121,-2.9839526601067106,-1.9006968759503975,-2.8680228590859596,-0.9650160143748452,-6.479883033742632,-4.243259186400178,-3.7509932291777464,-6.012602923135064,-7.186445459179902,-2.4905217706581904,-4.02893879897418,-3.417521821306534,country
country.00072.au,0.34506252051242453,0.15665152668952942,1711.1750906057391,1873.507906416439,3556.561827290538,0.08227350099167957,-96.26156056977364,131.92695294464838,-26.330040568380277,35.99042506675991,-22.813411462572372,14.497500090492977,-11.841373166724171,11.805291691516697,-21.222455659535974,11.537065558610045,-12.92712092389855,7.18218776975612,-13.943219350087386,2.9529521088057606,-5.027210529551436,1.5335852118108293,-4.391206117864672,2.5423853939124674,-5.369873223314639,-5.968141908938125,country
country.00081.au,0.3785666479991381,0.16795164346694946,2101.5819353295624,2152.2943787254517,4416.31496181429,0.10102962340363777,-74.12075882734712,107.6255564391002,-21.19075214431059,47.228991719552646,-5.9692435808174125,17.802712178172833,-20.398688208956024,14.981951033682932,-15.955959522060493,15.737288131941103,-14.653756499674486,10.678758360655776,-10.127214118650679,4.4444019872254685,-7.649356905485576,6.927958333595482,-9.008944755673499,4.164326011666591,-3.7487952691664477,-3.5966583636743774,country
country.00046.au,0.3741859381617121,0.10336162894964218,2109.33713277638,1933.7987025321063,3843.9267563007934,0.11589196739551083,-126.86661457219182,103.50423373928774,-31.89562671502385,58.719853874127026,-1.962230104263962,-3.1247364751398328,-2.9344789488504115,0.3659457971101582,-3.029118619590587,-0.8320619269944772,5.591940750414288,-10.144177323826423,0.7327381979923224,-1.6239480758811666,-10.0502422470781,-5.20833594275577,-9.043372701998981,-4.728585848198706,-1.037696465938835,-2.846361515961581,country
country.00017.au,0.3572995745801896,0.08874306827783585,1469.7379755707777,1959.9177281855248,2966.6737275965074,0.06385600087074303,-171.3106979980423,137.35399531402516,7.962278281942392,28.541957528480264,2.7095716060479362,-0.49975453535216535,-2.957585108487776,-1.1585933212106039,-6.159678810493744,-2.402455668272838,-5.855421748921897,-2.1673383987133197,-5.343605240749095,-2.7813483846068987,-1.5699703345045384,1.2951533898980379,-3.4131386131185057,-0.8952610556459583,2.6321605848913068,-0.09992929339549185,country
country.00006.au,0.42083336579158775,0.21458648145198822,2800.075712176965,2773.1029929178335,6003.997027984714,0.12843724300986842,-23.12136762680058,71.35484325297783,1.3999631475909677,24.479936586402843,16.34875454369079,4.515489512379176,-3.9773468579464173,18.044266838262484,-3.35292232774467,2.4759653097184073,2.979176597812527,0.8394413856855985,-1.1439125962275483,0.17121238049338672,-3.3011836618701786,0.18462664901765585,-1.214674612174719,-1.5645215502942118,-2.7536586017663143,-2.1147311865746925,country
country.00057.au,0.31504222000276577,0.13014152646064758,1741.663078865034,1985.5970239565736,3790.6937448601975,0.07543756349167957,-137.8525866793342,121.54114564196176,-13.267559580675428,43.32045214847702,-10.713763762000218,17.86034689096293,-7.939252671352423,9.093212776780454,-19.79048558370262,9.440786384876107,-19.60281332848452,6.913174975836591,-12.541883733336745,-0.751600187010806,-9.145261099289021,1.4555487602370996,-8.299371756314251,-3.7520125248813425,-6.87233242508048,-0.4797510272050536,country
country.00090.au,0.3711880720842045,0.14741133153438568,1927.3675705051005,1972.027627355569,3883.251518509336,0.0990303913506192,-91.66023224781074,115.8656400214901,-30.20729493067211,52.282846911095874,-5.029393760124501,16.959685738746483,-15.665268093863386,13.54130448504941,-12.769928206377967,15.972104644234397,-11.970410209435084,11.064905958162328,-9.962525706290785,2.096217885601393,-7.8301792322487005,5.033545745967841,-7.304823857990294,3.0479857969549844,-4.441641539882099,-2.230761421909162,country
country.00063.au,0.3339145554721761,0.13146907091140747,1615.2191202395627,2017.329319412989,3661.544525807856,0.058282716355456655,-185.44706084898937,118.44484748031284,17.84938359602022,48.89440677414176,-2.140127615017588,21.361220775746894,-8.997418523710778,20.514943860452654,-11.418859086642524,9.272452553829758,-5.464926244324376,5.754742678551404,-2.967759583178856,3.453357175407224,-6.071806995003046,1.2504086335775486,-5.968136894458213,7.061221568004267,-2.1791142601794586,4.87166112678717,country
country.00032.au,0.33097536205831685,0.060516152530908585,1823.3064509460355,2206.139274697539,4016.384046808485,0.0676016320385062,-237.97086612743405,97.70956452898498,6.5274636572179965,45.9820399200463,2.1566416526574868,16.224467508579988,8.818388256036991,7.763973321094598,-0.5922461441951846,4.48139886846317,0.13878584292470103,3.0221542686186726,-1.6624458498642558,-5.4203276364975075,-2.828422019503835,-3.0537657192954915,-0.49820883258754306,-0.10786276484420071,-3.8561378191994033,-2.6523327762348514,country
country.00022.au,0.3213640462610968,0.07506944984197617,1719.1323094898564,2141.8023383025516,3447.795818317047,0.06805325440208979,-195.13903199814334,114.28767953188698,0.025299415811653965,38.19279803788995,11.283990861679433,-6.062439796506864,1.2244294583678235,-0.00647495682452124,-15.426074272854883,-3.5728909407175355,-6.128924075265285,-4.486631194095897,-0.11662449878355743,-4.386417573862381,-9.425088390146435,-10.7187489769841,-6.543567098010915,-10.04821503346606,-7.2518101225187,-4.01578353269587,country
country.00073.au,0.3749192041933685,0.09583953022956848,1549.3011387768354,1824.1367560483086,3290.546769180534,0.06975279061048761,-166.9887192118858,132.4288928081469,-17.276459719892785,46.92749948931581,-3.6348693812617787,20.930779389027908,-8.819394100967683,8.531740847015286,-15.142600350518006,8.092311530929013,-16.94087812787942,6.639566887490438,-10.926530112114358,1.0901326379756404,-6.290490506771161,-3.6380502740611234,-7.372458837522288,-2.171457941169091,-3.8500322602084194,-9.677370109315182,country
country.00080.au,0.38753395587403633,0.15331436693668365,2049.7594463373625,2188.1918793421023,4435.639844959365,0.08940724470297988,-100.93161062556014,111.61461265786977,-13.152256681643223,44.608170061564884,-5.963247570487349,29.343460180082957,-7.963473530839787,19.591782655880444,-22.453604551014106,17.274102608270603,-17.834260559021974,11.411734487385685,-12.4554246734498,1.6525944946197855,-8.529222745777345,2.722644517137454,-7.304245890494386,4.875378576568417,-1.2123402035590298,-1.297000834570728,country
country.00047.au,0.31032199647448216,0.09067656844854355,1784.2757195121585,1840.084312472393,3556.6534934029123,0.09412943837074303,-165.48680353580096,117.8841092632782,-33.609790185406425,42.62024682201807,-1.3851534363158409,3.833842737453583,7.1731285458504725,-7.16950289320354,-1.631426196973279,0.8724838991844224,-12.516310448075913,2.8952313051443315,-12.368211012530336,-1.3201877279909406,-6.638751767372938,-8.866574458508683,-5.108935043480162,-8.076595276659527,-4.26346861729361,-0.15653172673215163,country
country.00016.au,0.32241848699071096,0.07979844510555267,1425.7529756719205,1648.5677100348228,2880.432582418247,0.06017386138254644,-210.1421455460018,139.6187197422648,-16.97747301719152,58.00473949197122,-9.654641150936847,-1.9644669978136,-18.001846567597504,-8.206914252519065,-11.776659612155239,-7.877924748765691,0.6108171369327868,-9.963807626603016,-6.464318340385239,-3.845268135506658,-12.041644594181257,0.31937847123499064,-8.041094675316725,-6.789183628447451,-1.842068223779262,-5.934891925207451,country
country.00094.au,0.36683765913064104,0.20671464502811432,1474.8499278498252,1745.839793821342,3108.264538082914,0.06299281636996903,-104.34504643442382,136.39076895827267,-20.945369352732705,52.856281864201215,2.0411726165927973,20.442102639214593,-11.609352865385155,17.66000465631498,-15.732087313044214,11.048516093510727,-11.324082624772888,3.667656312358916,-6.495045014647998,0.03738082948320627,-2.035180356649132,2.1970924174359308,-7.109390745302476,1.8496741931884237,1.6755978285607265,-1.4920386738401579,country
country.00036.au,0.34465997746353677,0.022724786773324013,1826.9249340586337,2050.3940294325857,3646.9946137891834,0.0848248839009288,-339.7940485991361,97.77879759883788,-9.692497634240848,51.003654513126435,7.832216468095426,11.756061667193904,0.6779212354222985,2.481286827926951,-4.785574564163723,0.19382542505978115,-5.965050555861762,-2.883339918243816,-6.157088172283893,-1.8507313458873236,-5.354363262304499,-8.309541475293342,-10.727866119350727,-7.735629455552741,-3.439420453254968,-6.959963770554628,country
country.00067.au,0.32118713069101745,0.05544375628232956,857.7891095588434,1237.782910211032,1444.441265661281,0.03538187221845975,-328.7933868276509,167.06004624353392,13.04733006087998,28.797982948488364,11.274054227178198,14.423053158267225,11.707887676190593,7.791639940328423,-11.727756252008971,2.38435401037154,-8.344595790960694,-3.851944204533181,-6.724863535267578,-5.768261539220353,-8.259209244057446,-4.546732545161867,-1.0566184096360987,-4.606398118791861,-2.8643363541405353,-2.235802762395226,country
country.00053.au,0.373333012565267,0.13357532024383545,2271.2505523034033,2297.18912756198,4956.6950275432955,0.10825444744098298,-84.71008453667697,100.98127676794071,-16.01426127381142,51.75691097996384,-17.075634955903173,22.57301440168096,-20.29255105769593,18.911948637528123,-19.487667286347943,15.323629230929669,-17.738478241197072,8.579046362934623,-14.997244183062914,6.435431278287979,-10.27309147943934,3.2870241108090372,-9.546093110177504,4.050116739729025,-5.592494515208824,-0.7057315522930335,country
country.00002.au,0.2972110391764787,0.14617469906806946,2307.323592465213,2618.0420834247384,5187.1019676373835,0.0741337165005805,-120.69000330574096,79.32584959720045,5.460901486675104,34.81259265599344,16.550551050973663,13.152815605014267,6.2409718910156915,9.985294167430666,-1.9838726819285504,6.765638499642135,-6.290936273253741,0.27518449429866304,-6.704042539580422,1.6403252215382083,-1.7487249745107685,-0.6707443543969188,-4.839207140469136,-0.27919401817074185,-5.387186817368975,-1.9339622757821517,country
country.00012.au,0.29650376316596017,0.12694478034973145,1667.818317832013,2053.119116776904,3440.595861854199,0.06406763980263158,-140.99734814796378,123.89675506752708,-2.497778167981848,27.979490187087606,0.012475807800313899,1.2144787429738333,-11.022039047391733,-1.3715365629599696,-7.012337386766272,-6.1065481249064995,-5.192141400449401,-2.16902080987871,-4.600427325210367,-2.3329775667766985,-1.1766282770915641,-3.9648766506363917,-4.23701067964123,-7.819529637809384,-1.6742476198726939,-1.0856874933468328,country
country.00043.au,0.40325153095453115,0.09501277655363083,2530.747250154465,2491.4510235029375,5071.602666045859,0.1343000193498452,-101.16975325806173,85.43631140896169,-19.69251080114869,20.589161929985483,9.972668822559935,7.591615098296091,0.1058580031712201,3.40748208087283,0.04724809456325756,1.5782098755099123,-1.4486956569827114,-1.2812955259796162,2.146948362722388,-4.7925722614914985,-0.3186468734834256,-0.4319848537496039,-4.887964526315813,-2.9948370718340542,1.084320140633761,-1.4543588853675806,country
country.00077.au,0.33735542699756793,0.13147494196891785,1513.0951744613114,1558.0878567999675,2922.548994412732,0.08784300624032508,-118.21352052386464,152.95948270665966,-46.51535270629005,31.119462635101552,-17.27974293588509,6.265601826136688,-3.6612746226137194,13.037398163833881,-13.115894587116845,15.695006550916695,-13.067414645523789,5.697542231451126,-10.694847290644416,0.9984766411954095,-6.706962977253266,2.590557407210367,-9.807666290827466,0.16085851682113395,-3.4506089841259207,-7.421595022104556,country
country.00026.au,0.3297725147371236,0.10054968297481537,1269.551653823602,1700.9142035410262,2496.526570512045,0.05483186798568111,-194.33962317240412,151.87515250198527,-3.039476596683367,29.47302666317458,9.101601947775046,5.99288003972313,3.7898685601289364,3.749822478256382,-5.870254999239695,1.6069173273906447,-3.768024897355316,0.934167531149292,1.9690327046589542,-2.2413160108565635,3.356363486081841,3.7591160095435634,-1.137144388900002,2.2283369463232834,3.378705115665452,-4.1435403078128,country
country.00084.au,0.3197905901892693,0.1806613653898239,1965.1836437132097,2036.5948672828404,4059.808784225039,0.09301795605166409,-80.21145750259808,108.19511565060238,-23.833470732849317,52.611163956809996,-6.428964806856834,15.069013683489333,-17.649864868296632,9.736661769224199,-16.181112705675275,8.921029391223257,-15.959852934669673,8.013533656297545,-10.70337077417845,4.577196547101637,-4.9613625502988095,4.001087137525695,-9.813264752640395,2.6794772775885476,-8.189075380719874,-5.238351872077199,country
country.00054.au,0.31278895459307526,0.10429559648036957,1654.4664102525255,2105.483487837273,3908.2263674898413,0.06020787478231424,-174.98799860528666,115.71127158344622,5.110600407566939,58.16138145930697,-3.327260547927311,29.66304543233369,-10.027096091564845,19.65496161180082,-16.30325822038706,13.7429866183377,-8.814775245454069,7.226681738550327,-8.88965289434291,4.752211265696962,-11.490128590383732,0.9110144450895885,-8.15221389669773,1.1868956621917557,-7.981294455112828,-5.650380847385504,country
country.00005.au,0.41733986369716936,0.2039422243833542,2926.718500162822,2735.991304925361,6171.979345551954,0.13645079999516255,-24.686298290654836,62.388003891921784,-7.781104937059371,28.539441681950617,10.944780309920015,5.60669298572438,0.02229291774231191,13.830588327735256,3.0181640982375306,9.872788712996202,0.8244980021912258,5.876565230947497,-1.2600595889894464,2.997900280408447,0.9432360768287641,2.0834620822638965,3.042086258343378,3.053688065243955,-0.12730658902662909,3.6282504168964276,country
country.00031.au,0.31325183962321385,0.10086455196142197,2052.962558462098,2187.7635052334003,4094.358575307179,0.09529609798277863,-130.48176493172568,104.12685351528974,-19.26920417087363,34.15260402628984,5.423837662609821,-2.153324125735915,-0.7149242763381558,-2.884257342216398,-5.450588228925244,4.091032757300833,-4.462367106658955,3.525148774467817,2.1476645624561987,0.18804121179679745,2.6817837839274263,-3.077493129873405,-3.195897619862151,1.6598910113841725,-0.6856564313124296,-4.371789878573254,country
country.00060.au,0.34211235965728665,0.14105390012264252,1373.032518930112,1930.3755203552173,3068.8064433472814,0.04291659612035604,-178.4871648102449,130.12825038893916,12.099013011727509,47.03860947946471,2.6300861533118955,24.082617985397622,-4.616106251428937,22.76662877156294,-10.93279975914967,13.53155505478647,-6.800690295286656,8.707711819978107,-6.0916634618025896,4.074796567734761,-5.149122801210871,7.855296331028616,-5.253409178786928,3.959158756677893,-3.1364225289545358,-4.385823086972405,country
country.00093.au,0.25090153069311666,0.09258536249399185,1537.6142011039794,1716.0813515078473,3054.864860983456,0.068123926688274,-213.56746884240098,117.22854390597867,-21.870371647189646,45.65529031435074,-10.28088597511068,5.05877004821468,-11.91326583187809,5.566491819997915,-17.81174373365318,0.18704018277493992,-14.163279910353348,-1.1500148878427472,-10.30549953893256,-4.049726249880117,-6.637211808220559,-5.421158750910741,-9.715488468089223,-3.2046722391549975,-4.448882947630333,-9.15421533023612,country
country.00083.au,0.3184170727181842,0.13108287751674652,1435.9535986844842,1729.5708080902314,2924.0573186254355,0.05955141616679566,-148.5352863460248,141.28071465899336,-15.880441509867085,44.66151903105513,0.9966132639039259,13.658189173586026,-13.242100631667224,12.650367373334321,-11.69885080432931,12.15772038885397,-10.477832136972573,9.907079586275781,-5.057319195540599,1.3390495360453125,-0.5610341479421537,2.85553388530573,-8.09771608121969,2.1129547368220187,-2.4846438707888976,-4.43224508199312,country
country.00070.au,0.3650680708171126,0.14432235062122345,1935.1376002014006,1970.130682559947,4048.7921841742454,0.09476964613970588,-99.29739432884247,117.56093029064355,-29.876977520995688,40.838295664914575,-15.25612444995917,27.977736920414394,-11.954997436140301,13.324097441135049,-11.370020529018012,10.536175785500118,-8.74501681026867,8.410167478715278,-6.84665419815501,0.4342083940015665,-5.3083976854920225,1.6434600279691574,-7.356873968911752,0.5160169568125588,-1.4615936619469345,-5.921085100725686,country
country.00021.au,0.2889907158779643,0.10989632457494736,1043.3088171262152,1392.0023605472745,1943.9132454225523,0.04559534031540248,-209.4017623642876,167.19320470689078,-20.893912337274184,36.84110415307932,10.301358379620709,3.9904765587346884,-5.664769719911808,-4.636219613488199,-6.243044230225872,-4.180470960867384,-6.6906620578776,-3.249286534416399,-7.967157577158819,-4.051883127120934,-4.985048367352099,-4.4940166133109765,-4.011951040394661,-6.396609914933776,-5.908593163193037,-8.17945011084427,country
country.00015.au,0.37955963876012366,0.10479076951742172,1959.271915500569,2146.9450028597444,4208.866216228474,0.09426624782314241,-116.1586723445229,111.74096650322925,-5.251823828940265,34.00257211630035,-12.462258779859683,4.2538696033861365,-14.426570539091113,8.50009990913266,-8.20085789928857,-1.3440038424625431,-12.561857948373053,-5.006177672970966,-2.1482549265724806,-1.8360673525753146,-8.271448349579668,-3.0164762893276778,-5.469374440648511,-2.9413911874663716,-2.6366615743579214,-3.3766472803735166,country
country.00044.au,0.3600775331127098,0.11371489614248276,1730.3738912076037,2248.3576217385516,3360.221347867889,0.0665200059258901,-162.71972127148862,119.82999348373748,-2.8934689316029347,20.500322213613234,27.810387533098826,5.478460467450153,6.044926833230934,1.2117721198735696,-3.693584053631462,0.3537809185772349,4.424846671666324,-0.4111870097981578,2.4606772515129194,2.138422131890829,-1.6047436775016997,3.6372000722542035,-3.467096171201249,-2.558370976198759,5.665815111409543,-3.6474394255815263,country
country.00064.au,0.2631671353715657,0.0825950875878334,1512.231201549874,1865.9870550247567,3237.997086941273,0.060115282749613,-217.7767254999449,128.35416949380306,-7.4923243324437045,39.23494392507145,-2.527945010769681,18.152465769338626,-15.14961019009664,16.76134807113496,-15.270252127011618,4.88134640103121,-6.504577154337043,2.8903336185469093,-11.51173970725239,-0.12073121408120477,-10.628513609056657,2.258117356479573,-9.165714508989334,6.868210091379961,6.2296056188101545,3.3745480208648595,country
country.00035.au,0.37593091049111477,0.10001528263092041,2322.0721783400677,2545.5721412653465,4581.113965297262,0.10437125096749227,-120.36168615846476,95.34443603830609,-6.011808350255015,25.173737156626757,20.97052387938928,-7.133126181886967,8.559544624479146,2.439198595383956,-14.672283691711606,9.28855051817076,-2.364389771492786,-3.1543652707632366,0.6101594597109298,-4.426454922707347,-7.451793217364618,-0.44169404606403595,-3.587104179815514,-5.0227275084114495,-2.522709673075183,-4.746930998203386,country
country.00097.au,0.348026723142495,0.15309159457683563,1560.8107491897194,1782.7848400218695,3175.039134306066,0.06718742441466719,-148.40470434679335,126.86190295370541,-19.541491542726888,52.830669286069245,8.582835665254962,17.892605487411224,-8.06634519523197,17.782054959592433,-15.494393749154693,13.507990815614427,-10.952578035089251,9.471370066628396,-1.9246297241685664,1.8641175122880047,-2.6652162708198124,3.3797555881270998,-3.5167143571358706,2.1066127898437546,2.0948409557282237,-0.09756554297717754,country
country.00001.au,0.41379128875531473,0.23052756488323212,2937.896020074051,2839.611506877521,6279.31202985923,0.12698751632643188,-7.974048195862995,62.726012186780075,-1.4571493727710367,28.117173738759874,9.973576060165374,9.352961173767214,5.418111040714677,9.824176403842612,3.0284438694908196,8.42813302758019,0.31210102089285713,6.545515927006722,0.7369855865189441,-1.7752778927215813,0.8511252608316999,2.9839873475813015,-2.7654371357928316,2.823751881938712,-1.742741774206662,0.9720841271732208,country
country.00050.au,0.35104042584231737,0.10943238437175751,1779.467601910307,2036.015047336354,3873.3349118070337,0.07890693026799536,-143.09395765763983,121.89307850440096,-13.339253522261426,47.76770986651309,-12.652951841126196,23.364513576602278,-10.988267744783872,18.851772942021405,-13.702433737724755,15.948940185854061,-11.351740963254343,10.286104502589994,-5.997234635485542,2.7304507764173174,-9.28721868965499,4.498918226189395,-8.325256219925972,4.522217316689441,-6.030987431287947,-2.350857635034081,country
