filename,rmse,rmse_v,rmse_diff,rmse_diff_v,spectral_centroid,spectral_centroid_v,spectral_centroid_diff,spectral_centroid_diff_v,spectral_bandwidth,spectral_bandwidth_v,spectral_bandwidth_diff,spectral_bandwidth_diff_v,spectral_contrast,spectral_contrast_v,spectral_contrast_diff,spectral_contrast_diff_v,spectral_flatness,spectral_flatness_v,spectral_flatness_diff,spectral_flatness_diff_v,spectral_rolloff,spectral_rolloff_v,spectral_rolloff_diff,spectral_rolloff_diff_v,zcr,zcr_v,zcr_diff,zcr_diff_v,mfcc0,mfcc0_v,mfcc0_diff,mfcc0_diff_v,mfcc1,mfcc1_v,mfcc1_diff,mfcc1_diff_v,mfcc2,mfcc2_v,mfcc2_diff,mfcc2_diff_v,mfcc3,mfcc3_v,mfcc3_diff,mfcc3_diff_v,mfcc4,mfcc4_v,mfcc4_diff,mfcc4_diff_v,mfcc5,mfcc5_v,mfcc5_diff,mfcc5_diff_v,mfcc6,mfcc6_v,mfcc6_diff,mfcc6_diff_v,mfcc7,mfcc7_v,mfcc7_diff,mfcc7_diff_v,mfcc8,mfcc8_v,mfcc8_diff,mfcc8_diff_v,mfcc9,mfcc9_v,mfcc9_diff,mfcc9_diff_v,label
classical.00081.au,0.016525525599718094,0.0070249466225504875,1.2457623597583733e-05,1.2457623597583733e-05,1213.8723064679195,288.2833508678675,0.17082900072537358,0.17082900072537358,1539.5569803150297,233.30829166905264,0.013978452204246896,0.013978452204246896,20.731617636071544,4.558308762878909,-0.002644889478059136,-0.002644889478059136,0.0013904038351029158,0.0012414241209626198,4.656450585116545e-07,4.656450585116545e-07,2163.5285841053114,564.5206063682153,0.21683318406274207,0.21683318406274207,0.06055896865325077,0.020827313620755298,3.025755228505035e-05,3.025755228505035e-05,-374.7410913913811,55.623615472109606,0.026685479542907602,6.859289990406527,153.8556578970393,24.230033770956663,-0.008085950686492946,5.25942031312628,-21.57473776096239,15.032330792828535,-0.01273276266564902,4.146910811584588,20.8465030043222,9.684750868440341,-0.009750466514334146,3.5557700970980712,7.006253363548398,8.237945166728728,-0.0034731875636922105,3.3244503688470597,-3.949142725108317,8.294591504459248,0.002327057292891496,3.3152722723768884,-2.5223049025980893,10.105341380697949,0.0026804232753181814,3.250014253589851,-2.80880481977851,7.823173562634282,-0.0042498185914703395,3.203607333692209,-4.284175825207112,8.201572597628894,-0.016743116118655536,3.0958205611040115,-4.50685797403911,7.690196971355912,-0.013734933508438928,3.1065641470158942,classical
classical.00082.au,0.04297604411840439,0.014760603196918964,3.727788134710863e-05,3.727788134710863e-05,1415.0792102867356,344.9318185658697,0.540276319995463,0.540276319995463,1448.7435905958473,256.09662247487967,0.2010507794318852,0.2010507794318852,22.626859429925247,4.85811507290834,-0.004150334824676521,-0.004150334824676521,0.0012608830584213138,0.0013202948030084372,3.0414880711759906e-06,3.0414880711759906e-06,2489.5016129910023,659.0233337910289,0.9507301147366383,0.9507301147366383,0.08737929022349071,0.03117456608626121,4.614276723470178e-05,4.614276723470178e-05,-264.03686214229646,54.03985681442967,0.1348931191285354,8.118627934667598,142.14724844821563,33.117609991485445,-0.03595077692999707,5.2370045335772835,-51.36072438971247,18.636543323649697,-0.03257328325518851,4.296075822374585,5.033838757462581,10.898125278308246,-0.008519014251108655,3.4124694705987677,-20.262506797163564,11.31167189240105,-0.018406926121948,3.346706920472869,-17.130109895967102,9.65368797019582,0.00814237981005485,3.1906239671704877,-16.068241848331525,9.633504319303283,0.013579880412262475,3.208201806339073,-20.306544119974482,9.01930124314426,0.014827164419512835,3.2268650879954857,-15.035514680972055,10.286913653711979,-0.0016680738225548963,3.2613448853952205,-9.732967646481436,8.270790381627206,-0.0037261013238509035,3.1154561101010523,classical
classical.00083.au,0.041897475719451904,0.02174331061542034,-3.914835542673245e-05,-3.914835542673245e-05,852.9122973003556,146.36598226468425,0.010885014249144134,0.010885014249144134,997.1419965234242,167.03172482584904,0.20000021579610144,0.20000021579610144,22.267578231988313,5.049638923883523,-0.004802340475678649,-0.004802340475678649,0.0001465610839659348,0.00018467579502612352,1.2035893348638638e-07,1.2035893348638638e-07,1401.2831932989068,314.9935744111749,0.050038427091402014,0.050038427091402014,0.05079296572658669,0.01080585346299701,8.320826878388846e-06,8.320826878388846e-06,-338.825721229825,61.95041933731025,-0.03852391763238983,3.5823872798521035,190.19807684924186,21.329122170465684,-0.02774544358080288,3.1714663567197054,-16.329574588644792,26.03895267545704,0.006912980420674188,2.905457212067772,3.691679011180136,11.95933031487731,0.01377138962565556,3.0696364248574786,-0.43897885843781975,9.711381277303271,0.004776438646491703,2.918123269404415,-8.8917561296511,7.042165834775878,0.0018453369576154474,2.9405195523706755,-10.386074297027129,6.160713335687216,0.016291661148071956,2.9482328533828195,-16.370459261316704,7.348037537213183,0.016997446310138723,3.0028356996619814,-13.287487176853752,6.035352604407922,0.0002418666415445134,2.7917716385412503,-10.788423358235177,7.4188818653289355,-0.010933492540798602,2.7689579654122833,classical
classical.00084.au,0.021982315927743912,0.013936673291027546,2.6438581699039787e-05,2.6438581699039787e-05,1001.400438764717,155.7929556319499,0.03317290821469112,0.03317290821469112,1151.0280783776084,149.70734912194885,0.13173869954176515,0.13173869954176515,21.25954420097349,4.784203950880629,-0.009065087531647047,-0.009065087531647047,0.0004538023204077035,0.00045568690984509885,1.1885819048984558e-06,1.1885819048984558e-06,1731.7228618421052,306.4046673059835,0.058378164939969016,0.058378164939969016,0.05794825125773994,0.013362718269365801,3.4039746320681644e-06,3.4039746320681644e-06,-369.1842241301565,76.0737650422954,0.11964407446206325,14.251051700959694,171.9869966669667,14.953650577550897,-0.009884766491380405,6.522282819421806,-27.298703087708127,24.052088574671323,0.005600798989389961,4.222107530556928,6.032783216136958,13.173259297328359,0.008114117189212913,3.509528325987347,-0.12254616935211284,16.659582347278157,-0.012368277513739357,3.4429114516812813,-10.674320716990806,10.719594870591465,0.011914731531766932,3.2075046665672895,-11.9141438706783,8.754518731246128,-0.0019242079954363749,3.3176176600477842,-10.192112816042284,6.861587647653724,-0.0109225820028229,2.997258338343981,-11.358970397364935,7.818197771906115,-0.008676248561577544,3.028199007337993,-10.504354345714848,6.638625183896396,0.0035930468954282766,2.8524226976280134,classical
classical.00085.au,0.0388885997235775,0.020147655159235,3.1582738301949576e-05,3.1582738301949576e-05,1525.619292996841,459.9097994380108,0.4382267020597195,0.4382267020597195,1588.1754674169515,446.4922464375913,0.39958100242397104,0.39958100242397104,19.06918846415946,4.266681693656582,-0.0056251472999888944,-0.0056251472999888944,0.006205936893820763,0.012610108591616154,4.9569962357054465e-06,4.9569962357054465e-06,2732.97514073989,982.6255471019632,0.7755956199167312,0.7755956199167312,0.09158788155476007,0.029153492452047302,4.3873450813323004e-05,4.3873450813323004e-05,-246.18962719032902,76.43074898878595,0.15364348702141037,16.50155338880979,149.44773746985473,38.46118997324951,-0.04123448405125154,9.696116031655498,-41.97700385299411,15.513691096339794,-0.0030719834263703773,5.3372948923288055,11.615731647494705,9.86483221600517,0.0006113900350856434,4.161520998036793,-10.285990993637636,7.820401293288858,-0.0052326564474964804,3.836468301683791,-4.013753011339769,7.5469358532887,0.015956325845334674,3.6041171674416264,-7.139347329531846,6.769290294823119,0.00199352550421638,3.5543882105039364,-10.134029956307385,8.251208549267421,0.0006267944226924395,3.5298576936179122,-9.423483621034826,7.9708945031408005,0.004806425456953105,3.5495939536028103,-7.170180701452609,7.854123701640874,0.0061012236881194904,3.356330816454395,classical
classical.00086.au,0.03152145817875862,0.018897054716944695,-4.879886546405032e-06,-4.879886546405032e-06,1356.373033141779,469.972956964317,0.0022341444885438533,0.0022341444885438533,1494.742480051745,407.120023317757,0.12894248360707747,0.12894248360707747,19.507103008762236,4.301290449988756,-0.001667676354366853,-0.001667676354366853,0.0038145489525049925,0.007776118349283934,1.031784222504939e-07,1.031784222504939e-07,2496.7265693026798,1027.0316782959337,-0.09173711633423702,-0.09173711633423702,0.07686121323529412,0.0317573257761655,7.942607474825716e-06,7.942607474825716e-06,-283.425193232684,73.44586619090232,-0.023463060091714182,20.539571144516813,159.5823981588219,35.89807102115336,-0.01573252435448139,10.51705458849445,-29.540638726974787,12.824419210998341,0.0035107932175691917,5.92723291561754,18.55221959588063,10.04321084294977,-0.008923372297488748,4.479376479950304,-9.888207447427227,10.59946206021351,0.016047659016921213,4.442075812562051,-3.424281002154472,7.196820584696639,0.0005812606563381379,3.881684879934659,-10.992089155124967,6.642807599486348,0.007059146706720391,3.748970269834716,-9.775556656800108,6.58856785264064,-0.011007788149990153,3.740412955775792,-8.29618517836429,5.966446504549859,-0.008847910583840017,3.7079056891309903,-4.247249757434467,6.572040679311097,-0.006496275700817693,3.432700042599565,classical
classical.00087.au,0.021447382867336273,0.011247590184211731,2.6362138669355772e-05,2.6362138669355772e-05,876.8756125963496,180.44521769835114,-0.09213467522915407,-0.09213467522915407,1108.440322119027,230.22611014694962,-0.15166373767032465,-0.15166373767032465,21.151486259277377,4.782750092953694,-0.0013910666629078923,-0.0013910666629078923,0.00035103337722830474,0.001018587383441627,-3.417836751395953e-07,-3.417836751395953e-07,1457.2078551301277,449.72066132117726,-0.14177554342563903,-0.14177554342563903,0.051046554518188854,0.012577643145683451,1.6641653756777692e-05,1.6641653756777692e-05,-393.00835025562697,71.17347642564252,0.05176992856876132,4.84065324919568,190.7919670191723,19.557498603041726,0.01157697300460881,3.9725364934485743,-13.327966699502088,24.287285390303683,-0.004935257534470731,3.3544318669847666,8.270543015219923,8.787461891106048,-0.007257314623535934,3.260666162255205,1.5455728992163746,8.164587860521433,0.004589093367836276,2.985147559093773,-11.078336126003475,7.345426355156703,0.0035372879051791357,2.9669869358024763,-11.245770826476205,6.62710780127337,-0.01105418633636678,2.8951169126455936,-14.003357547439967,5.843187725524757,-0.011117925595552108,2.70338689236947,-10.618872304554628,6.976260598635047,0.006242451356562132,2.7814555490529638,-9.39291823675347,6.481403746665807,-3.0583786350000416e-05,2.9879173448525527,classical
classical.00088.au,0.028241822496056557,0.015234003774821758,4.626670488505624e-05,4.626670488505624e-05,1302.6624548505915,253.85069897674717,1.1959471433692141,1.1959471433692141,1455.251726418481,221.58213302541844,0.9957935277667517,0.9957935277667517,19.468877920966918,4.228520996523957,-0.0070673941204618205,-0.0070673941204618205,0.002333980053663254,0.004887498915195465,4.812431143363938e-05,4.812431143363938e-05,2347.185806888545,546.5187442364384,2.627017422298606,2.627017422298606,0.07053623258513932,0.019884481962873287,5.484181351665376e-05,5.484181351665376e-05,-299.7755313115119,70.33022239884433,0.25220141035010935,16.130747203598936,157.33685850986942,18.21556878489358,-0.06558259879646663,7.3583245668140105,-37.35420931187298,13.97048489236084,-0.0016752945642358283,5.287817734237057,15.771008381306018,9.24376738322369,0.0008895277941996761,4.237436195002874,-5.74981701304324,9.216736164328772,-0.013357741363783104,4.266964464288549,-4.457769193637549,7.487561026877918,0.007275196302394486,3.7905463103527146,-6.815905375766041,6.257333261746176,0.006253613486373897,3.8062731528897755,-10.737252083989365,6.40248037192076,0.003122424630333292,3.6866108426044204,-9.883400015205902,6.917326976155184,0.0011028972220261195,3.608522455786837,-8.153300979819287,7.566723854837403,0.0029186015630485664,3.504472627385146,classical
classical.00089.au,0.03513949736952782,0.014922045171260834,-1.5856578102102503e-05,-1.5856578102102503e-05,2423.3928713375903,344.9116488280846,0.26880797826113545,0.26880797826113545,1884.700007201696,141.53880110173964,0.061913893946330005,0.061913893946330005,24.400072416185164,8.858050561118606,-0.0021501356152070104,-0.0021501356152070104,0.0015215389430522919,0.0012831027852371335,-9.97001961877686e-07,-9.97001961877686e-07,4296.62401890238,612.2980475195111,0.5003842709140202,0.5003842709140202,0.16668644482875386,0.033537387128836645,4.046947618125484e-05,4.046947618125484e-05,-301.9122097905427,51.20383682514876,-0.0754689983740375,15.78868901488735,57.529009986550044,28.611263746737666,-0.01959106166284306,6.691718185863165,-59.13265200398192,15.929698927706637,-0.008444298161770532,5.758209172731745,33.565347018893895,9.049968374507683,0.006242612780735074,3.9733449824431957,-20.88486833559228,8.550033795434192,-0.021059438183660878,4.182765952654733,17.741966300716182,9.224210794194164,-0.009392853121027374,3.8350428619682857,-0.6434814899704295,13.946666651687947,0.001402289293002712,4.895119630529722,49.0188874106412,19.636158154615984,0.030338501684041168,4.790059429874115,19.129207244018566,15.404351364435081,0.016036056537699312,4.697279829193785,27.08637911248176,18.829742177596444,0.017801494650636362,5.100627067636975,classical
classical.00090.au,0.023866184055805206,0.010367318987846375,-2.168439641536679e-05,-2.168439641536679e-05,2172.340940607677,364.676962031796,0.1458081578025987,0.1458081578025987,1883.2585657082163,204.38146527400323,0.13707495004889952,0.13707495004889952,25.986214757960035,6.677603244363649,-0.0030286332412992503,-0.0030286332412992503,0.0013310820795595646,0.0009413550142198801,2.3583633890211786e-07,2.3583633890211786e-07,4066.550410126016,712.8810974942076,0.3252497760941131,0.3252497760941131,0.151986231375774,0.044230951995267456,4.4251670216886133e-05,4.4251670216886133e-05,-326.2809270944818,35.47636142905013,-0.14016407412643614,9.677482683824106,85.92119292953626,18.392376144985995,-0.01893340435301796,5.005385100811726,-42.98763850765279,13.049859146169881,0.0037869379965280127,5.295979855706075,31.841543120731863,8.185024878125587,-0.00795249050613768,3.8066933127781386,-19.572506160290576,9.00809392690443,-0.007423352971619501,3.6053027468603074,9.99443250901125,7.238862372174692,0.002431939174853164,3.6486931633598214,-16.459342635499212,7.510020701479706,0.0050351329405157385,3.5051080747199617,10.003571890161876,7.411276938622586,0.008107634177398789,3.5219221643605274,-8.595387586541255,9.03525100983096,0.012540103581783934,3.491538708295962,25.50846430502583,12.875000937578795,0.006116922577864051,3.670457461478825,classical
classical.00091.au,0.04474571347236633,0.019886240363121033,7.978218491189182e-06,7.978218491189182e-06,2192.7980911643253,359.14743526988315,-0.1479167237922389,-0.1479167237922389,1911.9860367064257,166.42718657754693,-0.11182536648895834,-0.11182536648895834,25.785814012238585,7.236669992913727,-0.009919590776212657,-0.009919590776212657,0.0017650994705036283,0.0016492496943101287,2.8478084459493402e-06,2.8478084459493402e-06,4066.4670772965846,624.539394930741,-0.3502689896398141,-0.3502689896398141,0.1524378537393576,0.04550773734364496,1.9667408985282727e-05,1.9667408985282727e-05,-251.31345008515257,56.758441386876555,0.02480976181082134,11.521519915996892,88.7251524866431,15.138989655861716,0.01895706178258653,5.028940923629919,-41.76719192051399,12.042719561219396,-0.0010343122035705607,4.386141289142649,37.919784231731505,8.117400024976318,0.010490031947926507,3.5432039455548408,-12.023973282587168,10.60126524266401,0.002365066443797829,4.117730057206848,21.637851160181334,8.935011188854729,-0.01489299853957792,3.72205186269891,-5.854144966696019,11.364675491807896,-0.020535666495509964,3.6860186292921036,25.725730697536658,11.516831658035011,-0.010523959678270129,3.763004333626486,-5.196482458867712,14.609377210499918,-0.006435584789107197,3.8033661042894886,14.300962722203007,14.411227503120724,-0.008247920056914531,3.943496359920072,classical
classical.00092.au,0.0841551423072815,0.03795111924409866,2.50255561695667e-05,2.50255561695667e-05,1807.4611780311006,471.09259840429775,0.3512568613143613,0.3512568613143613,1439.02656635677,226.75676683599562,-0.5177859076592942,-0.5177859076592942,25.337048353752582,7.700312388405073,-0.002454954149370753,-0.002454954149370753,0.00035634529194794595,0.0006131472764536738,-5.918027454754338e-06,-5.918027454754338e-06,3071.923091168005,800.7309930751263,-0.41698689242835013,-0.41698689242835013,0.13095801385932662,0.058120977988983774,6.618839562354763e-05,6.618839562354763e-05,-299.6718529905982,72.4759444437382,-0.08022194948731914,9.166975052134372,103.6690699851998,25.630026298353616,-0.02499973407331057,5.006303910695167,-27.64827926369669,16.995131061579915,-0.03206285864651533,5.653694710352368,51.02044975458857,10.476859520388043,-0.002222889443958059,3.775654598879134,12.29165044628515,12.147416746682124,0.022690662139899672,3.905327931373916,16.507968189693994,8.349378588924651,0.014216634141070574,3.764696278664907,-10.935733462958364,9.77558729654408,-0.010510026582823856,3.6276160539487217,-0.898703337830318,11.276507281505,-0.011348150186724398,3.7860905120363046,3.839399385976158,17.831153591127165,0.0244433939001967,3.91600588203325,12.954079247410942,14.661836073172287,-0.014852745387998913,3.7255392403287395,classical
classical.00093.au,0.08252697438001633,0.042357806116342545,-4.716413968708366e-05,-4.716413968708366e-05,1623.8593881098132,218.35838728314616,-0.028104273812872026,-0.028104273812872026,1551.627433612292,281.04732182673854,-0.23162482248333816,-0.23162482248333816,23.79910476426305,7.048392669187092,-0.003741133831869843,-0.003741133831869843,0.0008012765902094543,0.0008909199968911707,-3.546919629116019e-07,-3.546919629116019e-07,2732.316811387384,542.6407764035457,-0.10007685418280403,-0.10007685418280403,0.10825822670762383,0.02937307446938279,2.6475358249419055e-05,2.6475358249419055e-05,-207.34627988916,40.90685808407623,-0.08285398357637525,17.149990432598916,117.60168578736035,14.573702966041573,-0.002637003712453907,6.386179090222477,-41.395344174330376,23.377463493416656,-0.012846197712970157,8.075216536292151,13.248821416788736,12.47599080156714,-0.011902524362017457,4.712049550403658,-1.6777153590169454,8.343248403787436,-0.01551245088919944,4.334884019977202,15.51396656571972,10.316141397083296,-0.0026064232731722015,4.023451846918118,-10.356033766981245,12.669139592640262,-4.9676745769674006e-05,4.608036326477075,-1.8705038338627857,11.900044594213796,-0.004981373150836973,4.259436200554027,-12.746047016360448,9.80778149949038,-0.017348305087160162,4.283277782430672,7.013280776545666,11.319348930268172,-0.012468768101407967,4.385420659538034,classical
classical.00094.au,0.013995526358485222,0.00900290347635746,-1.207284071824688e-06,-1.207284071824688e-06,1424.0137458217055,326.4919714688731,-0.6748849389613143,-0.6748849389613143,1696.938575798226,221.5604032770672,-0.21596143051392067,-0.21596143051392067,21.66386741661662,5.432997493492044,-0.0020943091951084263,-0.0020943091951084263,0.0012337237130850554,0.0008446359424851835,-1.7457955436839256e-06,-1.7457955436839256e-06,2927.3072989732486,700.4190241491013,-0.9590698525852053,-0.9590698525852053,0.07015490458107586,0.035126466239741146,-2.798823586367157e-05,-2.798823586367157e-05,-385.75768586715634,96.80923760985486,-0.09826256476889217,8.05301571443961,128.63866257202457,20.195258669772585,0.023211265127546645,3.7183307913031465,-26.736025113943708,21.297636477124883,0.037949041550186975,3.4554376707434638,39.483501975433015,10.789934461561826,0.0003815269880825059,3.1570109559078157,-2.176446092015529,13.16546787279936,0.027824902954665245,3.319839647886959,16.760004639082315,7.794215994192118,0.01729285862587338,3.189323699442065,-5.73148971619775,11.287169173723026,0.024692130819281496,3.113064418434739,14.721900597321042,8.482491778591513,0.005397183299939503,3.168746925988623,-3.092115022175294,11.148114648132907,0.0014603405778613667,3.0511178059679116,12.305302219569292,9.043992597625754,0.005667391441201809,3.202105120226299,classical
classical.00095.au,0.013565916568040848,0.015147906728088856,5.154347491043154e-06,5.154347491043154e-06,1800.7078431571479,534.1404471135127,0.261525396756439,0.261525396756439,1780.9422687322447,250.90907830666364,0.11041163357776085,0.11041163357776085,24.10750721131995,6.411438045550719,-0.002749037462772944,-0.002749037462772944,0.0009372851345688105,0.0007192686316557229,2.768417971310555e-06,2.768417971310555e-06,3426.854278281008,930.0745094244307,0.6838585035824942,0.6838585035824942,0.12435714674438854,0.06209782256970734,5.711112993803253e-05,5.711112993803253e-05,-422.6054908362015,82.79873598460576,0.11929982076838376,11.561672532705076,89.83272425828143,31.851756321795197,0.020990346195674754,5.444064729248874,-18.717685266130193,20.931074270060865,-0.008250678383034286,6.392386221958801,37.79848940377586,10.431664613103584,-0.0051675279860169876,4.528435006681746,6.008159885164213,11.792754912422232,-0.022629527334604046,3.792883936992173,4.158118753738551,8.912582284755686,-0.007782831121750273,3.612074028110496,-1.9817757250828418,10.329436883153063,-0.0315006904536481,3.410298572410964,12.124464589885381,11.134776636533042,-0.021563326385395397,3.57960697904719,4.167507613738222,11.380471990280274,-0.019232518876156367,3.4820004114034186,13.78876949715234,12.20288281963857,0.016425358945113638,3.3979603348761103,classical
classical.00096.au,0.057000208646059036,0.02803710289299488,-1.103454633266665e-05,-1.103454633266665e-05,1932.858343454793,437.5824676412581,0.8371558104657341,0.8371558104657341,1740.3550384062244,165.48100651925387,-0.0857063513030519,-0.0857063513030519,22.352404812685634,7.255718699469785,-0.00027394335404635356,-0.00027394335404635356,0.00246642273850739,0.0017687719082459807,-4.461221124074655e-06,-4.461221124074655e-06,3573.061727517899,673.5665137431589,1.1925825123450813,1.1925825123450813,0.11752045339106038,0.04879891813490199,0.00011195294345468628,0.00011195294345468628,-203.58715756623062,61.364745792674285,-0.098433718983324,10.42426310255492,111.19833042971317,30.79773384718266,-0.06106117767615185,6.000110353303206,-51.526940430309615,13.18205457700608,-0.025480883068854206,4.367429491208483,39.47595194568971,8.061255532601745,-0.009338647193024067,3.727507081504577,-10.54644104300266,11.422711143422267,-0.009183521703011599,3.8391698851148575,11.894380075262834,8.016063948777537,0.011692381280299915,3.861123758038846,-13.180362049529183,9.853817459468106,-0.004783713364177339,3.8122987000855773,15.11290861312499,10.404161163314765,0.03426712384247608,3.8593156757114775,-7.285827780773156,8.509260417912769,0.018137674969868556,3.810345422229964,13.369071580771788,10.758063795955204,-0.016202397295545887,3.8640170109070913,classical
classical.00097.au,0.03672708570957184,0.021568337455391884,-2.7275040338281542e-05,-2.7275040338281542e-05,1494.115744483692,303.71639565414347,-0.24355228245545288,-0.24355228245545288,1670.92444773489,178.05800516359872,-0.013767521791171456,-0.013767521791171456,23.315720489952117,7.098893279739362,-0.003338442572567407,-0.003338442572567407,0.0008544073207303882,0.0007446459494531155,-3.2149861795005563e-07,-3.2149861795005563e-07,2780.841517965122,581.929319667624,-0.12509606772850504,-0.12509606772850504,0.08592124915344428,0.03027926301088661,-3.4039746320681644e-06,-3.4039746320681644e-06,-280.6950578775426,33.672438781137565,-0.03727325258661854,11.577176550010128,122.72862459185683,15.15808475795204,0.008085485370268285,5.416698947859335,-14.389363070498614,13.00260485720771,0.01370617100541393,4.14618215176336,26.855835705047337,6.125709646024665,0.011278372533374915,3.473096744366856,1.3561696635264981,7.916500582196385,0.005250191207602348,3.641738726105438,5.990099160752837,7.093738064633929,0.0026885413656006526,3.714644149014327,-13.104041468024985,8.202911492609081,-0.026038466488472165,3.9114445131503826,3.3745005278440647,10.404065689180015,-0.02083231492480543,3.5844863717641062,-11.545339763847865,8.961960548742555,-0.019910445099862426,4.013177179369672,5.199524575924526,8.494837074293784,-0.01788231301155593,3.6899975476130678,classical
classical.00098.au,0.029108962044119835,0.01821783557534218,-1.681272260611877e-05,-1.681272260611877e-05,1953.0485341566437,407.47950681515624,-0.40396437563497994,-0.40396437563497994,1865.8487584367992,150.11175396257863,-0.2636674884372204,-0.2636674884372204,23.26229216075348,6.979064207919936,-0.007035586602951833,-0.007035586602951833,0.002207445213571191,0.0021667249966412783,-8.968349902716e-07,-8.968349902716e-07,3780.6271390649185,668.7731052098356,-0.9590698525852053,-0.9590698525852053,0.1234924505369582,0.04701987067673277,-7.186168667699458e-06,-7.186168667699458e-06,-287.49530541599285,70.55190019845824,-0.094996148566808,18.83559063308387,101.73614013601244,17.462479084195518,0.013772702867057337,5.977068793259229,-35.372743311193226,14.584268187491078,0.014533874248630407,4.467419687211575,41.28448857184376,7.484377026515904,0.006092821742463384,3.7124020541601728,-12.747253930064993,11.319127161548066,0.014458207748591278,4.571741828985799,17.28848581377823,7.3176349554981925,-0.018038291988614567,3.7559080699930893,-13.978459430783793,10.02360857014501,0.005481647669718285,3.909028370487549,16.312303591661504,7.890253075204595,-0.010440722267444491,3.669691639932855,-5.600776486971384,8.672958437061023,0.0022517464471707594,3.96896834557394,13.664307319081981,9.15626166739795,-0.012116501897585747,3.751753445841459,classical
classical.00099.au,0.01050262525677681,0.002070481888949871,2.678700184333138e-06,2.678700184333138e-06,1524.906760869059,216.0049859243407,0.27298848306417905,0.27298848306417905,1868.9219175847384,146.35729541308547,0.19394214286228723,0.19394214286228723,22.921445601552193,5.294756725537312,-0.0067584320373734064,-0.0067584320373734064,0.0013220247346907854,0.0007416633889079094,1.7855816167866578e-06,1.7855816167866578e-06,3325.1048935456174,588.6060517250706,1.0424672310708754,1.0424672310708754,0.08068318558920279,0.020146421718844017,3.47961851278079e-05,3.47961851278079e-05,-378.72447620460645,22.111170134438815,0.06742185062073264,7.918514745812926,126.49417269355423,12.495769696064553,-0.014209306896297357,3.927629613688862,-18.81674729266593,5.955711368607583,-0.0004361357880304338,3.139469498143112,42.886753826362884,5.851095824420031,0.01564536134161631,3.2534333599859635,-14.294651535013314,7.570683190888975,-0.020733657423630623,3.6314788181775324,25.343919126781465,6.126578156133588,0.014592150508212654,2.8615511459706675,-14.64836079017571,5.585237671541819,0.003997013494049393,2.94274973122789,18.69327272342782,6.286178771636692,0.01266105855489802,3.144708329693276,-10.193097764294741,8.8059377993358,-0.0032866262903144695,3.154479825995029,21.112942872714342,7.955492758383888,-0.006694908732587677,3.067741854938137,classical
country.00000.au,0.24849946796894073,0.026547931134700775,2.656912874954287e-05,2.656912874954287e-05,2797.736904436212,596.4514502504347,0.10520362695181686,0.10520362695181686,2847.6429186234113,325.5178768364913,-0.14211924306403043,-0.14211924306403043,19.815456087730727,4.1295865659565765,-0.0034683867556716402,-0.0034683867556716402,0.029587972909212112,0.025261379778385162,1.5282390450011007e-05,1.5282390450011007e-05,6220.395719451432,1342.1933417452894,-0.058378164939969016,-0.058378164939969016,0.10713729622194272,0.0418871334059627,4.12259149883811e-05,4.12259149883811e-05,-23.153113236324888,31.849950142245362,0.04534505786915622,12.793712335517933,70.26318007962041,18.44367768011206,0.00210487088546764,8.769487142111489,3.823980125007284,15.381439492376188,-0.02308437476020162,5.929541863484453,28.33015980625328,11.645636212646396,-0.008431379109104983,5.121682204464811,13.765731326980134,10.548595595200132,0.0024913418628688283,4.50162060230267,5.7269317577415775,10.37536810160867,-0.005596255452928175,4.258403008675028,3.9810239368994433,9.27930928048733,-0.010043067360834317,4.023935067591722,7.452510216041901,7.955774747310535,0.012809587091509827,3.6982122375833173,2.6509192492892666,7.816174383353914,-5.955210445672873e-05,3.665785067552793,8.498514816125079,8.511765476758395,-0.0073363786297469015,3.7848205070810934,country
country.00001.au,0.23052756488323212,0.021114936098456383,-2.603455641292385e-06,-2.603455641292385e-06,2937.896020074051,319.10726667078325,-0.16084891938186402,-0.16084891938186402,2839.611506877521,202.51996199661352,-0.09651248014501984,-0.09651248014501984,18.468954565952416,4.096434437484517,-0.007707422517199158,-0.007707422517199158,0.04409676790237427,0.029477255418896675,3.900108640664257e-05,3.900108640664257e-05,6279.31202985923,791.5885824350975,-0.15011528127420604,-0.15011528127420604,0.12698751632643188,0.02962192975991973,1.0590143299767621e-05,1.0590143299767621e-05,-7.974048195862993,19.009858763117563,0.008676197359988305,11.12938683512593,62.726012186780075,9.652868518938476,0.008246675086794334,5.225975072296126,-1.4571493727710367,12.180042391488733,-0.012838526673418709,4.99965553405745,28.117173738759874,7.794226389218432,-0.014989612624891072,4.134011784422639,9.973576060165374,8.579037590226966,-0.003849719671225214,4.198330876449466,9.352961173767214,10.321579406028842,0.014128421419847749,4.086063835580132,5.418111040714677,7.042835050331541,0.006774699662583875,3.7532340218365325,9.824176403842609,7.302254926913386,-0.00021725139289350238,3.6395661566130437,3.0284438694908196,7.796965749668951,0.003467257912496701,3.673173761536553,8.42813302758019,7.401476047355952,0.005604448513918204,3.8266931531037742,country
