filename,mfcc1,mfcc1V,mfcc_diff1,mfcc_diff1V,mfcc2,mfcc2V,mfcc_diff2,mfcc_diff2V,mfcc3,mfcc3V,mfcc_diff3,mfcc_diff3V,mfcc4,mfcc4V,mfcc_diff4,mfcc_diff4V,mfcc5,mfcc5V,mfcc_diff5,mfcc_diff5V,mfcc6,mfcc6V,mfcc_diff6,mfcc_diff6V,mfcc7,mfcc7V,mfcc_diff7,mfcc_diff7V,mfcc8,mfcc8V,mfcc_diff8,mfcc_diff8V,mfcc9,mfcc9V,mfcc_diff9,mfcc_diff9V,mfcc10,mfcc10V,mfcc_diff10,mfcc_diff10V,mfcc11,mfcc11V,mfcc_diff11,mfcc_diff11V,mfcc12,mfcc12V,mfcc_diff12,mfcc_diff12V,label
country.00095.au,-124.81066,51.12787756,0.056650991,23.42355071,127.378681,26.926699,-0.048099807,11.41739758,-23.37762055,17.70690584,-0.023992382,6.580104718,47.36259576,14.43562534,-0.007597305,5.174908348,0.567599734,15.25701851,0.016123791,5.742310321,15.99008869,14.52158359,-0.007592463,6.36454961,-9.954063671,11.27253582,-0.013270615,4.699764926,16.17915437,9.467622244,0.005845455,4.375368462,-16.72751571,13.3819948,4.98E-05,4.306557483,6.783773646,10.25659309,-0.002560563,4.132233376,-8.187508527,10.32935509,-0.00799859,4.269495549,3.202978804,8.576878745,-0.01579653,3.740506268,country
country.00096.au,-69.85575035,48.39037154,0.02415546,17.59449499,124.2044312,24.11560901,0.052928469,10.40650403,-32.46129149,18.18067173,-0.054017455,6.440763519,47.68954106,12.92742411,0.018587558,5.215757571,1.406356173,11.18707801,0.000885316,4.821872269,22.61791863,10.29140118,-0.029594565,4.463854476,-8.745339482,12.2954301,-0.014552039,4.139651672,21.4380803,9.057093992,-0.012717053,3.916374214,-15.66443732,9.45102748,0.004056642,3.872123138,15.72787223,9.342452842,0.019302642,4.216655383,-12.43316993,8.134416695,-0.006355568,3.572809946,9.575235739,8.744622547,-0.01793387,3.934160589,country
country.00097.au,-148.4047043,61.32068481,0.033917696,18.11279215,126.861903,31.49264474,-0.033299081,11.57142533,-19.54149154,23.12793063,0.000160765,7.808770791,52.83066929,13.64425774,0.059712667,5.266012988,8.582835665,14.65900714,0.026210519,5.180129484,17.89260549,13.15768734,-0.00927943,5.142479619,-8.066345195,11.9997787,-0.045193787,4.02025805,17.78205496,9.911297551,-0.000924079,3.897154386,-15.49439375,9.244680903,-0.013871805,3.669334908,13.50799082,10.68264079,0.001335877,3.777706533,-10.95257804,10.12543721,-0.014621346,3.804043786,9.471370067,9.58678332,-0.008534755,3.725684314,country
country.00098.au,-139.6155361,45.48202965,0.053986477,18.60431396,128.8029926,24.3105896,0.009826777,9.708334768,-20.24519266,19.1907781,0.000533211,6.343833518,49.43733252,14.50693225,0.019593765,4.522027079,-2.155616622,13.39441394,-0.013569325,4.579698069,16.97254921,12.32522863,0.027150726,5.239439753,-8.338715087,10.18576834,-0.005364867,4.057257592,9.807359184,9.522038106,0.0382816,4.49657578,-20.13694076,8.91629629,0.001139397,3.918790045,2.494013776,11.71089939,0.03474955,3.976788521,-11.24320892,9.12060513,-0.001045277,3.778752981,3.768690227,8.238674814,0.002949523,3.627519,country
country.00099.au,-42.13331968,45.26130878,0.010825517,22.9817447,106.2745611,23.95197878,-0.033906049,9.651267837,-24.21457365,16.11759071,-0.020498124,6.648724281,44.6652539,12.30694225,0.006075532,5.780464512,-12.33040181,11.22971932,-0.023342305,5.442337958,20.51320748,10.0316282,0.005621677,4.679434568,-16.03775486,8.974410595,-0.008299961,4.502026127,18.48480323,8.120671112,0.010110158,4.39889801,-18.77637334,9.058796757,-0.000902421,4.316953239,15.50535482,8.329751913,0.016415991,4.254565456,-15.45962348,7.757356042,0.012673415,4.074786749,8.93010919,7.93688883,0.028801579,4.020298126,country
disco.00000.au,-111.1910621,66.44320282,0.111390039,40.40543826,94.03417481,37.87079338,-0.042773912,19.54507902,12.49318078,23.78762928,0.02538929,13.62382701,16.75070483,14.09054231,-0.001134071,7.000532725,8.176768345,12.48936778,0.000699452,5.830424989,15.66567709,12.04800545,-0.002844292,5.40079352,-1.381210733,10.64631452,-0.009763041,4.830895527,7.044536994,9.047035548,0.003306093,4.453434174,0.982593196,7.612626868,-0.005017308,4.016260178,-1.477927191,7.455365051,0.002399315,4.160882574,-3.073180105,8.834566766,0.008827129,4.11872938,-5.066660958,8.454878645,0.012614177,4.076342801,disco
disco.00001.au,-28.90292831,33.91485293,-0.052690844,24.40633645,51.97269457,22.90578016,0.006616252,13.1183133,-7.613998564,19.51629948,-0.033391511,12.07999782,21.60364808,13.46709745,-0.022669505,7.128637844,8.129971882,8.937470168,0.00806813,5.29421312,18.12289793,9.707492334,0.007156425,5.694838905,6.877110794,8.770177453,0.016522383,4.848187199,6.58547723,7.335772587,-0.002606073,4.50292356,0.729556942,6.918741613,0.006328968,4.039020718,11.14732863,7.792585638,0.004566471,4.497686865,-1.844652087,6.456982578,-0.001571223,4.088646269,1.665568064,6.776083099,-0.022673014,3.917722959,disco
disco.00002.au,-53.15826517,36.88544412,0.064079438,25.25626043,57.17727529,16.29671052,-0.006309704,8.859890184,21.16815888,15.47640341,-0.024754624,8.532411453,11.32327434,16.21409119,-0.009806396,7.740916042,18.12449862,11.15104223,-0.004480867,5.518978007,1.668819378,9.782633331,-0.010982139,5.05607342,0.34717721,8.917042102,-0.003850343,4.695902142,2.323513913,7.118432556,-0.00165572,4.542867476,-5.10953136,9.248794175,0.000173403,4.587845106,2.749412679,7.282516938,-0.006762898,4.05319192,3.152142554,7.625829387,0.000816443,4.442036203,-5.520358152,7.182046968,0.007530259,4.039322067,disco
disco.00003.au,-44.22837634,56.2819608,0.09291878,31.53082877,52.20657218,26.7051818,0.011456431,19.2666217,3.302889746,25.48172848,-0.037121333,12.71580721,43.82112827,13.76562973,-0.007277097,8.1321139,12.6239083,11.30265755,-0.001752959,6.21958619,24.42642069,11.93288237,-0.0030173,5.762587242,4.96698932,7.465066295,-0.00238604,4.995119641,15.3357429,7.003937175,0.003709394,4.634095354,2.065467169,6.139690437,-0.005408629,4.371982871,10.38159054,7.386064587,-0.008186948,4.30710524,-1.517963178,6.424155564,0.003252908,4.365186168,8.836676551,5.779857308,0.004207289,3.855480468,disco
disco.00004.au,-83.55691032,46.3020584,0.053921117,21.75521667,64.4779016,20.14544138,0.004768554,9.028742211,5.657515128,19.5874454,-0.001314731,7.627900245,2.70301892,13.82606518,0.01047501,6.079089761,0.790923739,12.94038127,0.014860798,5.460703237,6.171280334,9.620052604,0.008638952,4.996797672,1.894227368,8.691740532,-0.010794032,4.648618666,1.982949486,8.079111961,-0.008439016,4.506516076,-1.815834854,8.847264568,0.005377047,4.527765811,1.852294906,8.323584252,0.022116748,4.334922219,2.455182056,8.236057893,0.014567935,4.26038793,-0.228941461,6.693951527,0.010470755,4.084210081,disco
disco.00005.au,-24.67606491,39.45053395,-0.002967983,23.9422803,73.73995015,24.08887139,-0.002414513,13.3154,-11.56522158,17.22265382,0.009631432,8.484952319,28.39735973,14.52946315,-0.01254483,6.606413713,6.239519017,11.0831787,0.010843922,5.648996733,2.464655289,10.1338096,-0.019482052,4.849202073,8.632424942,10.17934349,-0.02145956,4.739919622,12.31329139,8.575930948,-0.001691717,4.782912788,-4.100419739,8.237472274,-0.000250793,4.462265292,13.39423567,7.292194011,0.005413735,4.531463921,1.91462593,6.318693749,0.000508034,4.044770121,-0.975480303,7.560023904,-4.34E-05,3.890636366,disco
disco.00006.au,-14.5571935,30.91685768,0.009869402,20.49002877,65.20376018,17.09693082,-0.014179809,9.596696299,-19.87918591,18.39179516,-0.021788139,10.07941332,31.51212177,15.105585,0.004218036,7.412683089,-4.827591941,11.80736054,0.014367641,6.375865655,11.86234205,9.174617391,0.020382536,5.451111192,9.990597003,11.12393296,0.011652371,5.89266412,5.957132762,8.287041868,0.008036136,4.68415578,-3.801478274,7.871138114,-0.010623414,4.370552493,9.382819764,8.504917257,-0.001407377,4.808630948,-4.385249617,7.902231191,-0.013039792,4.156601737,3.340746032,7.909877671,-0.002836398,4.118704698,disco
disco.00007.au,-53.41754436,42.00746848,-0.004234947,29.16734536,56.1647038,27.94278169,-0.028150263,17.57344857,-6.320007584,18.06873755,-0.014052732,11.12472566,31.61973076,17.83119228,-0.008603992,8.92152928,4.653521303,11.47430863,0.004055894,6.760222263,16.34732689,10.28233061,-0.001625462,5.670449233,4.118009826,9.297121567,0.007617291,5.002290438,1.881879249,9.424215248,-0.007996233,5.44809724,-0.387266975,7.613523722,0.003375924,4.617660294,2.498489999,6.982767753,-0.010062867,4.230619765,-0.539967461,7.670914066,-0.007200683,4.80000084,0.958531611,7.02121927,-0.004278402,4.254334929,disco
disco.00008.au,-32.43855559,40.11219989,0.063757872,24.17150185,65.00022177,20.3640363,-0.01749626,12.01196754,-26.69808219,19.5898218,0.013057535,9.222714589,30.28321576,14.70806794,0.019993572,6.604863891,5.743811041,12.80373755,-0.008138595,5.771740382,11.74169654,11.10354768,-0.011749504,5.347749558,-2.154257972,11.72648187,-0.005102589,5.152122773,10.45322128,8.997702581,-0.004230544,4.557945215,-2.360720464,9.80807786,0.004585712,4.488640609,5.325814297,8.633469257,0.005298266,4.286490103,-3.80771739,9.888508573,-0.006495685,4.538891297,-0.860708118,7.66387016,-0.015282631,4.017529799,disco
disco.00009.au,-68.94266466,64.35183033,-0.038305856,37.6941197,63.13087665,24.93430066,-0.014380947,14.76665585,-15.85427521,23.19050881,-0.014336864,12.50675222,28.00286569,12.48664752,-0.006601497,8.418114115,8.183781256,12.32971951,-0.005883015,6.824880297,7.321903853,8.575192565,-0.004781792,5.388649357,-4.935305279,7.949657699,-0.004714297,5.534110426,9.494993537,6.350493447,-0.01191773,4.37193608,-0.973764968,7.110766766,-0.005182613,4.642295333,-1.603707225,7.546665759,0.003778523,4.700540108,-6.190395358,7.432822735,-0.001696535,4.689456583,-3.936929582,7.068170517,-0.000901674,4.364166588,disco
disco.00010.au,-6.766103238,34.19404053,0.107291162,19.25809091,61.12408453,19.55868934,-0.03612795,10.60088078,-16.66063105,17.19280958,-0.000317742,7.647807776,27.43471092,11.31760096,0.003533424,5.508774093,7.720403723,12.3585394,0.004103037,5.448132716,16.0064561,9.795259169,0.00839545,4.532992855,4.633614785,10.22605621,-0.002194197,4.52283337,11.45274218,8.430315663,-0.009284841,4.850411916,0.341836323,7.861887018,0.005503546,4.413801129,9.840640606,7.606305326,0.009406356,3.993700454,3.188533404,7.017717199,0.004892763,4.271584571,5.026610683,8.086902193,0.010006963,4.000549681,disco
disco.00011.au,-41.30328356,38.8839544,-0.002003413,25.45892709,62.79776144,22.77180426,-0.016541534,11.81886318,7.327263353,18.87902187,0.023312904,9.964529713,12.13020228,13.19376195,0.006331335,7.346261939,6.364422571,10.34068037,0.005080874,5.741733905,9.271770022,11.62230633,-0.028440557,6.706605372,3.095330688,11.06637382,-0.03964151,5.545811419,13.86953105,8.656119744,-0.01620286,5.232390316,0.168125118,8.454868639,-0.013410801,5.390806616,8.081856928,7.792159523,-0.027086774,4.859754736,-2.688466257,8.395438748,-0.006796114,4.86983915,-7.21840196,7.816512065,0.003420642,4.36715949,disco
disco.00012.au,-57.6480025,48.44162931,-0.093349125,27.08670155,68.37078903,25.95162731,0.011621431,13.62013505,-15.25580324,19.47706275,0.021195093,9.553942645,23.41275406,15.27576207,0.001607662,7.155500836,14.85542363,11.56614227,0.001771408,6.26555928,13.17397439,12.29359603,0.010175534,5.83741757,2.203635647,9.44959147,0.000448325,5.076040091,12.81874606,8.734437767,0.007890913,4.659471132,0.067310031,9.778455166,-0.005376815,5.055492176,12.7838199,8.051265387,-0.012671112,4.326592261,0.046486928,8.483179544,-0.013620015,4.412320266,3.375381489,7.523661826,-0.012350205,4.345955654,disco
disco.00013.au,-40.04338966,51.29144928,0.013727789,22.26205414,56.207021,20.15013227,0.025050612,9.412181506,23.68022613,17.52868458,-0.010973648,8.261336736,31.92444013,14.47578738,0.019240663,5.289686899,2.449711907,10.65706255,0.004824362,4.807588013,2.574106524,10.62120908,-0.005187445,4.493101042,-2.477130543,10.95620917,-0.015320827,4.585498033,3.092974994,7.462075154,0.003299985,3.737810663,1.882852697,9.845980819,0.001481655,3.923551132,3.353202717,8.089072751,-0.006179283,3.844870404,0.003278569,6.708981865,-0.003525168,3.90542105,-1.519620081,7.225589359,0.017284854,3.888925812,disco
disco.00014.au,-23.89943742,32.50993168,-0.071548647,21.21596056,61.22460351,19.2401539,0.055103604,11.72793473,-0.957839731,13.16961216,0.000537191,6.883128633,25.33339737,10.75418461,-0.00113159,5.416890445,0.39232643,8.34047774,-0.005913677,4.725885154,6.033596616,9.083884369,0.000331392,4.561076358,2.490350413,7.480083465,-0.001249556,4.146934064,6.193024656,6.194196717,0.013501685,3.843755416,-0.327941623,7.727348666,0.0037163,4.12697036,9.698275619,8.258108541,0.00293767,4.195675072,-5.50993402,6.731825557,-0.008122297,4.157596674,1.060333755,6.235632145,-0.003043705,3.732469506,disco
disco.00015.au,-46.81560434,50.17225223,0.096188293,25.94876146,103.7300835,29.7969284,-0.051525218,16.23454063,22.16266114,19.98587361,-0.032516745,8.38175772,9.237183123,13.59603638,-0.009147228,6.421513493,2.250619948,12.06451862,0.015383008,5.521756808,-4.799961971,10.68457121,-0.002350726,4.743367293,4.81135721,11.90344829,-0.012829249,4.846609205,0.962732004,7.512806281,-0.005308132,4.41997065,-9.409138605,7.657852521,0.000384387,4.266428132,-1.068480864,9.353869642,-0.0008831,4.361827768,-0.866833656,7.736350392,-0.006333802,3.906728317,-5.270494539,7.065906302,-0.018715921,4.138831302,disco
disco.00016.au,-35.99716271,43.4317607,-0.008725705,25.4520351,83.65722136,27.22229916,0.019096655,13.97676948,-2.730971959,17.70189354,-8.98E-05,9.383132448,32.38839809,12.76553317,0.003887882,6.269543107,9.197382646,8.71256986,-0.018279503,5.250114922,4.137623364,9.906083639,0.017058363,5.314642156,0.038881174,9.379523829,0.002122208,4.925751964,11.1124849,7.788073377,-0.006042788,4.105839559,-2.892359303,7.678460516,0.010802605,4.27531265,7.907866866,7.005302155,0.012724801,4.007661133,0.619962669,8.184281886,0.001642516,4.053281318,3.647179428,6.727181324,-0.002027301,3.951482269,disco
disco.00017.au,-98.1288667,58.66274585,-0.05291446,34.42109115,92.40461298,29.34591801,0.003178163,15.19640782,2.66394195,20.76739225,-0.004936167,11.13137003,19.34096926,16.81664141,0.02660431,7.826768132,3.586645136,13.79182186,-0.012331095,6.831873741,-1.764280171,11.83891706,-0.004263373,6.61541552,-1.706764847,8.586294463,-0.011808375,5.112334954,-3.171678106,8.626924999,-0.017373241,4.968994906,-9.09221714,8.806477306,-0.006012257,4.788581024,-4.077245719,7.346572449,-0.002320224,4.389748431,-5.183195627,8.071581002,0.000745056,4.618351728,-5.485743514,7.250847541,0.00599666,4.145433042,disco
disco.00018.au,-73.14878478,61.52281006,0.087270516,39.80539399,71.75091704,22.72352023,-0.018892156,11.481757,12.09208463,23.54677229,-0.035631057,13.16156839,1.401532868,21.14198566,-0.009407428,11.26145622,4.523657083,15.27195851,0.00852052,7.968703441,10.86597152,14.23585606,0.001442523,7.81285019,3.870973732,13.14687686,-0.004988198,6.590445941,0.938175921,10.77854578,-0.004300101,5.973352463,-5.983296621,11.65711982,0.000151049,5.893838785,9.038536277,9.49456491,0.002986314,5.258432068,-2.371235501,9.595754889,-0.0016419,5.094165869,3.55629485,8.402474363,-0.003122675,5.009354933,disco
disco.00019.au,-95.07727939,92.60969792,0.059278442,36.54451139,109.3556693,40.46087802,-0.000493085,17.02158682,-30.16245002,29.30154141,-0.005863504,12.14352443,16.35874855,15.94447338,0.005093218,6.685973722,20.04082703,17.42963181,-0.008914612,6.362169111,11.96373815,8.249869295,0.011210562,4.546815544,3.49346025,10.45892742,-0.008177725,4.240493699,6.177649158,6.833116573,0.003156066,4.046887113,5.205004847,5.790896722,0.000721199,3.987825428,8.623978759,6.066386939,0.011672151,3.759435998,0.339750362,5.812264008,0.003331268,3.538595744,0.3834425,6.053755274,0.003950445,3.585640464,disco
disco.00020.au,-103.9307453,54.58937639,-0.122543405,25.75608763,105.8119047,37.67527418,0.07621073,17.92975359,-14.32268162,20.95633924,-0.012285351,10.91332697,36.74242822,15.25995116,-0.023922603,6.440780962,-10.35155283,14.11479973,0.007266348,5.754071884,16.80663176,9.343954545,-0.007031666,5.266284617,-6.822163933,8.749803137,0.017006157,4.528947775,8.14217333,8.623901246,-0.017229625,4.782045459,-4.46278761,8.167087683,-0.003109784,4.522770672,0.988404477,8.880318493,-0.014037761,4.392227496,-10.00276293,8.824222801,-0.005731703,4.352564759,0.386530097,7.989457784,-0.007479756,4.426002225,disco
disco.00021.au,-115.1029352,50.39151742,0.06262907,33.18043501,70.42577065,21.96179383,-0.024549794,14.72490484,31.23880117,28.62602515,0.043179334,9.57438133,11.17209869,15.83856304,0.024214009,6.59928928,13.06573832,11.21899149,0.011894668,5.251944345,3.872442968,10.71392984,0.014657599,5.437786949,1.811458055,7.182928118,0.010914275,4.415837103,4.972100148,8.812679183,0.018686907,4.615267659,-1.039947047,8.844259805,0.006114965,4.450349929,3.926806989,7.307634719,-0.006054583,4.011550314,-1.290564,9.060772582,0.011445608,4.122636773,-0.689343413,7.666665323,0.012570816,4.109470106,disco
disco.00022.au,-71.92191304,45.69198534,0.011401226,26.3187963,46.88517112,21.3651475,-0.015202045,11.97580386,21.03287623,14.99750629,-0.020157952,7.758250687,29.95426629,13.60908455,-0.008269912,6.431128888,9.503149087,11.82334228,-0.001090796,5.487425419,2.405234168,9.683202715,-0.006951884,5.118170265,8.245986224,8.811796761,0.006059814,4.525482465,2.522813211,8.048852075,-0.009933945,4.359013126,-2.152849781,6.372881761,-0.00587939,4.11552854,0.445569557,7.896948427,0.002071764,4.45726434,-0.233711412,7.281349316,0.010352617,4.120414056,-1.56157697,6.986278172,0.002927432,4.432788105,disco
disco.00023.au,-32.14340078,52.43708248,-0.036401673,28.92477393,60.0362013,27.74724989,0.017277744,12.09971553,3.381550921,20.1361511,0.003301445,10.66606611,18.97280029,19.469786,0.002254532,7.990420602,4.327777895,16.94055782,0.021297724,6.581139488,0.682383532,13.51929084,0.023749207,5.784744853,-2.023891849,12.89260572,0.005124976,5.230099161,1.335519429,10.32593303,-0.006199645,4.733798075,-4.643024081,9.411765594,0.006527573,4.179462004,3.79353843,8.4631074,-0.001564573,4.363601497,-6.731110471,7.5505395,-0.002019057,4.066407063,-4.888928571,6.220044701,0.002290633,3.812743382,disco
disco.00024.au,-69.58046304,48.18739345,0.035524777,26.4025212,83.06922776,21.00789619,-0.020263049,11.92786496,-16.602585,17.48325797,0.00556818,10.32355201,0.118802593,13.75974476,-0.002786123,7.792305596,7.417120568,10.22773149,-0.009172307,5.555684436,0.767647771,10.03610317,-0.009800684,5.731723648,1.33437989,8.66306909,-0.007412241,4.720986569,4.696265955,7.714912621,-0.013674075,4.394035196,-1.418734665,8.619335193,0.008689267,5.017920853,3.331047352,8.154870403,-0.003758825,4.517934914,-2.875100241,7.835938841,0.004421617,4.348317578,-8.202962962,8.077439671,0.004418037,4.573381361,disco
disco.00025.au,-124.1700697,68.4064678,0.047235892,44.52376624,90.16935052,29.91722968,0.002244526,17.63545022,-11.31267943,16.51717892,-0.023684175,9.057422441,10.94084187,15.65002142,-0.004594803,8.672790277,-1.150862036,10.61625404,-0.001816114,5.941085691,-3.754110057,13.54397064,-0.011689501,6.064415377,-0.853706813,11.00988001,-0.007960863,5.592240132,-3.841037441,10.88045479,0.007218788,5.431310695,-3.708834108,10.17452894,0.004909809,4.932749337,-0.266322205,9.262229675,0.009811738,5.084254197,-5.822969612,8.584429828,0.007072109,4.56139448,-3.430424747,8.025600191,-0.006919608,4.285787504,disco
disco.00026.au,-68.06600589,51.75572847,-0.005990118,33.32456111,66.36477322,23.35255326,-0.019482365,16.36767662,11.86925112,17.99636449,-0.005094319,10.24239819,21.98349596,18.50058347,-0.004273214,8.308901887,9.77099314,12.88319148,-0.00960322,5.991246572,6.697448574,10.98883842,-0.013051905,5.437758183,1.61231808,11.50624075,-0.012205233,5.529284854,3.821563782,8.25436363,-0.019182122,4.891114861,0.960308739,8.517926375,-0.006961625,4.672897714,4.774483038,8.84339652,-0.009419894,4.495801938,-4.20499314,7.859734869,-0.004270604,4.387717781,-0.059888953,7.227779945,0.004931185,4.137720757,disco
disco.00027.au,-155.7639395,81.35324669,0.152095378,44.29831827,60.52368491,35.08084729,0.031167826,23.17046734,23.20861874,37.71370641,-0.037364834,17.55045008,31.22031319,17.88309029,-0.027934462,9.908164906,25.08037583,16.22406395,-0.024480636,8.392125189,16.91841444,12.34819304,-0.008042605,6.998576178,9.428228964,10.81181343,0.018628277,6.828647841,8.454917499,10.99381328,-0.00630724,6.47791668,5.324589421,9.763300402,-0.008756896,5.828060062,6.557768059,7.896472866,-0.006652196,4.972309757,5.763045557,9.337932836,0.004693145,5.079068745,3.919399294,7.518875891,0.000385673,4.838690095,disco
disco.00028.au,-20.46165518,41.03823867,0.025063918,26.90116426,53.70195837,20.77193423,-0.003605531,11.88853914,5.950366263,19.07249011,0.020852751,9.359563906,10.16050572,14.3238735,-0.023995721,6.931260824,17.06174793,11.22139161,0.006904607,5.612554697,9.539671261,7.76844477,-0.014890239,4.640708638,4.607901149,8.618819698,-0.002158379,4.487523237,6.398586299,7.018591579,-0.009247333,4.559604432,-0.329717956,7.301105472,-0.00750503,4.439911035,1.727090859,8.011865194,0.005781688,4.418174157,3.683314669,8.98332862,-0.004766266,4.713855137,-0.772570383,6.359314336,0.001357719,4.1223776,disco
disco.00029.au,-58.98357187,42.95839066,0.050222508,25.29613324,68.87018322,18.38485276,-0.018671497,10.14865498,-8.454389566,15.01512911,-0.019382439,9.144958253,3.596255963,13.63256381,0.025404764,6.835987529,5.081637606,11.44600538,-0.028705635,6.510907034,3.2854259,10.53901918,-0.015921345,5.563303704,13.52564702,9.725894586,-0.017673558,5.230552118,-1.374407819,9.321532505,0.004890376,5.241215311,1.666778583,9.215898402,0.011565691,4.975150249,3.715839012,8.652917777,-0.002999884,4.990144458,-3.71293163,9.238476142,0.017057963,4.820328342,-0.31137415,7.434420277,-0.00905528,4.13626279,disco
disco.00030.au,-40.69689154,44.75603192,-0.059731551,25.86604679,63.95176309,20.90144743,0.00414987,9.822460973,4.908113312,14.77617516,0.001167367,9.465376947,16.34166396,15.73676078,0.027114706,9.677469047,12.09938303,14.13592636,0.037500148,6.094827018,9.339360431,9.623102532,0.003416833,5.704016896,4.541215152,9.527649543,-0.005322603,5.092232285,5.188047536,7.988399861,-0.004699506,4.657781226,-0.591206033,7.657188435,0.006385216,4.297605291,-0.067976353,8.282311078,-0.011196881,4.480141422,2.958957915,7.169656186,-0.018135994,3.961848261,-1.479582446,6.382300999,-0.010689794,4.005345605,disco
disco.00031.au,-66.5375456,49.19485717,0.094274816,24.29086256,58.31429244,18.32333422,-0.003162294,9.142167689,-8.175432028,16.09790156,0.021846231,8.478812063,15.49487164,15.32398768,-0.008554462,7.590759218,5.572826677,11.91244647,-0.006120295,5.593260469,7.694666794,10.98078597,0.011651649,4.826116815,4.071617846,9.25071123,0.002636532,4.871429158,-3.58376475,9.646521802,-0.006720317,5.064259648,-1.323669336,8.39649897,-0.002686815,4.210777582,1.607062576,7.120327219,-0.005008475,3.986186584,-5.485032592,7.143460247,0.009229332,4.262961845,-3.7359361,8.088668747,0.017996878,4.226587692,disco
disco.00032.au,-123.1708394,76.5472618,-0.064701065,40.31464815,86.96492093,30.93936147,0.075956011,14.78931662,-22.49615017,22.82125523,-0.043210146,11.28245694,6.92987136,17.58191015,0.022878226,8.206655785,8.45825993,13.0309343,0.042163756,6.522917985,12.63930263,11.94612616,0.014122881,5.544135466,-0.855219761,11.492001,0.008157238,5.653528752,-0.828604769,11.11957599,0.000447968,5.09778852,-3.258244902,9.632353695,0.005405215,4.900664781,2.626050652,8.519363176,0.010513114,4.66752715,-0.783756465,7.8708754,0.019005769,4.381185935,-0.429411532,7.953257839,0.016847832,4.146359578,disco
disco.00033.au,-57.77133308,46.60772733,-0.010485781,23.46412111,86.53845303,27.83412648,0.018916788,13.33051699,-11.78309253,21.23516906,-0.039219029,10.5380093,38.77211877,14.91138503,-0.007071698,7.115452652,2.37203779,10.99872442,-0.003623953,5.570932182,8.828892273,8.954990303,0.014946943,5.034624622,-1.290888291,7.630427754,0.007726639,4.050839165,9.92676997,7.913035127,-0.007843252,4.056584229,-1.656188013,7.153456041,0.005307513,3.851633597,9.841150251,7.452840441,0.005703107,3.844035778,3.018868691,9.26813837,-0.003132251,3.82235467,7.530496071,9.210814329,-0.017624413,3.861929293,disco
disco.00034.au,-65.76485467,40.08182182,0.042409766,14.51441956,52.8282535,13.91271063,-0.005794384,7.22892829,16.58326985,18.01372344,-0.010816986,6.636439286,12.5495588,15.03921577,0.017024959,5.968139774,5.604186915,11.64059841,0.010661282,4.957323889,8.38521613,12.38021512,-0.003776247,4.872923601,-0.613124721,8.574999142,-0.01702126,4.262886869,-0.624917639,8.23398683,0.00924988,3.96254121,-4.080378658,8.439270828,-0.012828071,3.968088731,0.688996051,8.969212779,-0.015309313,3.993242683,-7.784596337,7.863673986,0.011062955,3.778517929,-1.887074296,6.974172163,-0.000145431,3.43512749,disco
disco.00035.au,-51.80162887,43.22386609,0.171699756,28.72512603,55.67781546,24.32465919,-0.056718002,14.75869602,11.38883296,17.42115116,0.029713559,10.46846474,7.477978593,13.20725679,-0.009055123,5.955847458,12.00023074,11.1051927,0.013726515,5.870696252,6.25940622,8.124569502,0.012701992,5.214228596,4.358136087,9.158105304,-0.015575758,5.220518365,4.312019309,6.84545611,-0.009658457,4.635767405,-5.937458477,7.47001398,-0.001888681,4.301940528,0.567108948,7.253698471,-0.000511558,4.372451479,3.601913848,9.725406556,-0.004595738,4.914579739,-2.387024591,6.927281775,-0.001977523,4.40882975,disco
disco.00036.au,-23.53544057,39.79588173,0.044369849,26.95584342,57.33922819,17.08616543,0.018957379,11.0790392,7.013010615,15.80898913,-0.029557094,8.395577803,16.52673025,11.9136644,0.005265923,6.942346172,5.500382695,9.091645691,0.014708846,6.446023954,11.86013628,10.5037687,-0.003769964,5.785228765,1.677135661,7.471825388,0.001199648,4.368886651,5.464309174,6.716198241,-0.002110093,3.797159616,2.756016784,6.924012272,-0.008219749,4.003670022,7.339734709,6.81896444,-0.002159058,4.470218988,1.963519144,6.444469152,0.003209166,4.132774679,1.262589053,6.860580346,0.007826884,3.873370628,disco
disco.00037.au,-26.54230358,42.15069838,-0.005289663,23.74642307,52.04556397,17.50058925,0.014384905,9.796776529,4.177802753,13.89275024,0.001980831,7.394098137,12.85927536,13.31138795,0.012726031,6.699093878,16.73920161,10.88167626,-0.003999991,5.680744238,10.13208435,8.272511929,0.006885593,4.625541599,4.474743857,8.220078656,0.020298353,4.633059789,6.326223625,6.841607357,0.002521297,4.539094097,1.156082833,5.863685164,0.009352758,4.005604668,0.64361752,8.047968759,0.008083245,4.218895014,4.610238024,9.508327848,0.027140797,4.7272922,2.143099559,5.68801866,-0.009531597,3.838071344,disco
disco.00038.au,-77.36514802,42.23534016,-0.052698494,21.88985831,52.15933998,21.74165804,0.032528811,12.41433388,-8.997773746,22.02903902,0.037978958,11.92383914,12.85050076,17.30355177,0.037095888,7.335839867,8.564266005,12.89703887,0.014449004,6.017902272,2.892325312,14.92118711,0.005939802,6.0913866,8.932405996,12.43912409,-0.003638133,5.003056887,4.015181026,9.925513491,-0.011031307,4.631145579,-7.345585361,9.49703159,-0.002992157,4.717738257,-2.261355131,9.62360679,0.010158762,4.141590873,0.962370793,8.183344233,0.004501495,4.050032492,-1.049599696,8.645137471,-0.000466265,3.835479605,disco
